Freg_ID,Freg_Desc,Minutos,NUTS1,NUTS2,NUTS3,Concelho
031340,Sabariz,20.14,Continente,Norte,Cávado,Vila Verde
031352,Soutelo,17.56,Continente,Norte,Cávado,Vila Verde
031354,Turiz,17.38,Continente,Norte,Cávado,Vila Verde
031360,UF da Ribeira do Neiva,22.14,Continente,Norte,Cávado,Vila Verde
031361,UF de Carreiras (São Miguel) e Carreiras (Santiago),18.79,Continente,Norte,Cávado,Vila Verde
031362,UF de Escariz (São Mamede) e Escariz (São Martinho),19.37,Continente,Norte,Cávado,Vila Verde
031363,"UF de Esqueiros, Nevogilde e Travassós",19.35,Continente,Norte,Cávado,Vila Verde
031364,UF de Marrancos e Arcozelo,18.28,Continente,Norte,Cávado,Vila Verde
031365,UF de Oriz (Santa Marinha) e Oriz (São Miguel),23.61,Continente,Norte,Cávado,Vila Verde
031366,"UF de Pico de Regalados, Gondiães e Mós",19.83,Continente,Norte,Cávado,Vila Verde
031367,"UF de Sande, Vilarinho, Barros e Gomide",23.46,Continente,Norte,Cávado,Vila Verde
031368,"UF de Valbom (São Pedro), Passô e Valbom (São Martinho)",23.23,Continente,Norte,Cávado,Vila Verde
031369,UF do Vade,23.23,Continente,Norte,Cávado,Vila Verde
031355,Valdreu,27.71,Continente,Norte,Cávado,Vila Verde
031342,Vila de Prado,17.51,Continente,Norte,Cávado,Vila Verde
031370,Vila Verde e Barbudo,17.52,Continente,Norte,Cávado,Vila Verde
030401,Abadim,19.01,Continente,Norte,Ave,Cabeceiras de Basto
030404,Basto,19.54,Continente,Norte,Ave,Cabeceiras de Basto
030405,Bucos,26.65,Continente,Norte,Ave,Cabeceiras de Basto
030406,Cabeceiras de Basto,28.9,Continente,Norte,Ave,Cabeceiras de Basto
030407,Cavez,19.61,Continente,Norte,Ave,Cabeceiras de Basto
030408,Faia,16.12,Continente,Norte,Ave,Cabeceiras de Basto
030413,Pedraça,17.55,Continente,Norte,Ave,Cabeceiras de Basto
030415,Rio Douro,20.94,Continente,Norte,Ave,Cabeceiras de Basto
030418,UF de Alvite e Passos,18.2,Continente,Norte,Ave,Cabeceiras de Basto
030419,UF de Arco de Baúlhe e Vila Nune,15.29,Continente,Norte,Ave,Cabeceiras de Basto
030420,UF de Gondiães e Vilar de Cunhas,24.93,Continente,Norte,Ave,Cabeceiras de Basto
030421,"UF de Refojos de Basto, Outeiro e Painzela",17.06,Continente,Norte,Ave,Cabeceiras de Basto
030705,Armil,16.12,Continente,Norte,Ave,Fafe
030726,Arões (Santa Cristina),15.13,Continente,Norte,Ave,Fafe
030730,Arões (São Romão),15.56,Continente,Norte,Ave,Fafe
030708,Estorãos,15.54,Continente,Norte,Ave,Fafe
030709,Fafe,15.3,Continente,Norte,Ave,Fafe
030712,Fornelos,14.04,Continente,Norte,Ave,Fafe
030714,Golães,15.26,Continente,Norte,Ave,Fafe
030716,Medelo,15.09,Continente,Norte,Ave,Fafe
030719,Paços,18.01,Continente,Norte,Ave,Fafe
030722,Quinchães,14.37,Continente,Norte,Ave,Fafe
030723,Regadas,16.81,Continente,Norte,Ave,Fafe
030724,Revelhe,14.83,Continente,Norte,Ave,Fafe
030725,Ribeiros,15.69,Continente,Norte,Ave,Fafe
030728,São Gens,17.2,Continente,Norte,Ave,Fafe
030729,Silvares (São Martinho),15.33,Continente,Norte,Ave,Fafe
030733,Travassós,17.17,Continente,Norte,Ave,Fafe
030737,"União de freguesias de Aboim, Felgueiras, Gontim e Pedraído",22.6,Continente,Norte,Ave,Fafe
030738,União de freguesias de Agrela e Serafão,22.42,Continente,Norte,Ave,Fafe
030739,União de freguesias de Antime e Silvares (São Clemente),15.77,Continente,Norte,Ave,Fafe
030740,"União de freguesias de Ardegão, Arnozela e Seidões",18.67,Continente,Norte,Ave,Fafe
030741,União de freguesias de Cepães e Fareja,15.54,Continente,Norte,Ave,Fafe
030742,União de freguesias de Freitas e Vila Cova,20.94,Continente,Norte,Ave,Fafe
030743,União de freguesias de Monte e Queimadela,21.71,Continente,Norte,Ave,Fafe
030744,União de freguesias de Moreira do Rei e Várzea Cova,16.97,Continente,Norte,Ave,Fafe
030736,Vinhós,13.55,Continente,Norte,Ave,Fafe
030801,Aldão,16.24,Continente,Norte,Ave,Guimarães
030804,Azurém,16.53,Continente,Norte,Ave,Guimarães
030806,Barco,14.24,Continente,Norte,Ave,Guimarães
030807,Brito,14.32,Continente,Norte,Ave,Guimarães
030808,Caldelas,16.06,Continente,Norte,Ave,Guimarães
030857,Candoso (São Martinho),15.57,Continente,Norte,Ave,Guimarães
030812,Costa,17.37,Continente,Norte,Ave,Guimarães
030813,Creixomil,16.63,Continente,Norte,Ave,Guimarães
030815,Fermentões,15.64,Continente,Norte,Ave,Guimarães
030820,Gonça,19.09,Continente,Norte,Ave,Guimarães
030821,Gondar,16,Continente,Norte,Ave,Guimarães
030823,Guardizela,15.16,Continente,Norte,Ave,Guimarães
030824,Infantas,17.97,Continente,Norte,Ave,Guimarães
030827,Longos,16.33,Continente,Norte,Ave,Guimarães
030828,Lordelo,15.63,Continente,Norte,Ave,Guimarães
030830,Mesão Frio,16.94,Continente,Norte,Ave,Guimarães
030831,Moreira de Cónegos,15.17,Continente,Norte,Ave,Guimarães
030832,Nespereira,16.29,Continente,Norte,Ave,Guimarães
030835,Pencelo,15.48,Continente,Norte,Ave,Guimarães
030836,Pinheiro,15.44,Continente,Norte,Ave,Guimarães
030837,Polvoreira,15.86,Continente,Norte,Ave,Guimarães
030838,Ponte,15.48,Continente,Norte,Ave,Guimarães
030842,Prazins (Santa Eufémia),14.47,Continente,Norte,Ave,Guimarães
030840,Ronfe,15.19,Continente,Norte,Ave,Guimarães
030858,Sande (São Martinho),15.93,Continente,Norte,Ave,Guimarães
030865,São Torcato,16.74,Continente,Norte,Ave,Guimarães
030850,Selho (São Cristóvão),15.6,Continente,Norte,Ave,Guimarães
030854,Selho (São Jorge),15.38,Continente,Norte,Ave,Guimarães
030866,Serzedelo,15.24,Continente,Norte,Ave,Guimarães
030868,Silvares,14.89,Continente,Norte,Ave,Guimarães
030875,UF de Abação e Gémeos,17.18,Continente,Norte,Ave,Guimarães
030876,"UF de Airão Santa Maria, Airão São João e Vermil",16.53,Continente,Norte,Ave,Guimarães
030877,UF de Arosa e Castelões,18.28,Continente,Norte,Ave,Guimarães
030878,UF de Atães e Rendufe,16.76,Continente,Norte,Ave,Guimarães
030879,UF de Briteiros Santo Estêvão e Donim,15.32,Continente,Norte,Ave,Guimarães
030880,UF de Briteiros São Salvador e Briteiros Santa Leocádia,15.4,Continente,Norte,Ave,Guimarães
030881,UF de Candoso São Tiago e Mascotelos,16.01,Continente,Norte,Ave,Guimarães
030882,UF de Conde e Gandarela,14.4,Continente,Norte,Ave,Guimarães
030883,"UF de Leitões, Oleiros e Figueiredo",16.84,Continente,Norte,Ave,Guimarães
030884,"UF de Oliveira, São Paio e São Sebastião",16.8,Continente,Norte,Ave,Guimarães
030885,UF de Prazins Santo Tirso e Corvite,16.1,Continente,Norte,Ave,Guimarães
030886,UF de Sande São Lourenço e Balazar,16.39,Continente,Norte,Ave,Guimarães
030887,UF de Sande Vila Nova e Sande São Clemente,15.16,Continente,Norte,Ave,Guimarães
030888,UF de Selho São Lourenço e Gominhães,15.2,Continente,Norte,Ave,Guimarães
030889,UF de Serzedo e Calvos,17.77,Continente,Norte,Ave,Guimarães
030890,"UF de Souto Santa Maria, Souto São Salvador e Gondomar",16.18,Continente,Norte,Ave,Guimarães
030891,UF de Tabuadelo e São Faustino,16.92,Continente,Norte,Ave,Guimarães
030871,Urgezes,16.63,Continente,Norte,Ave,Guimarães
170501,Atei,20.47,Continente,Norte,Ave,Mondim de Basto
170502,Bilhó,23.43,Continente,Norte,Ave,Mondim de Basto
170505,São Cristóvão de Mondim de Basto,15.18,Continente,Norte,Ave,Mondim de Basto
170509,UF de Campanhó e Paradança,19.78,Continente,Norte,Ave,Mondim de Basto
170510,UF de Ermelo e Pardelhas,25.65,Continente,Norte,Ave,Mondim de Basto
170508,Vilar de Ferreiros,18.89,Continente,Norte,Ave,Mondim de Basto
030906,Covelas,20.23,Continente,Norte,Ave,Póvoa de Lanhoso
030908,Ferreiros,18.24,Continente,Norte,Ave,Póvoa de Lanhoso
030912,Galegos,14.77,Continente,Norte,Ave,Póvoa de Lanhoso
030913,Garfe,18.23,Continente,Norte,Ave,Póvoa de Lanhoso
030914,Geraz do Minho,17.24,Continente,Norte,Ave,Póvoa de Lanhoso
030915,Lanhoso,18.24,Continente,Norte,Ave,Póvoa de Lanhoso
030917,Monsul,16.82,Continente,Norte,Ave,Póvoa de Lanhoso
030919,Póvoa de Lanhoso (Nossa Senhora do Amparo),15.54,Continente,Norte,Ave,Póvoa de Lanhoso
030921,Rendufinho,18.81,Continente,Norte,Ave,Póvoa de Lanhoso
030922,Santo Emilião,15.56,Continente,Norte,Ave,Póvoa de Lanhoso
030923,São João de Rei,19.5,Continente,Norte,Ave,Póvoa de Lanhoso
030924,Serzedelo,19.43,Continente,Norte,Ave,Póvoa de Lanhoso
030925,Sobradelo da Goma,23.16,Continente,Norte,Ave,Póvoa de Lanhoso
030926,Taíde,15.51,Continente,Norte,Ave,Póvoa de Lanhoso
030927,Travassos,18.9,Continente,Norte,Ave,Póvoa de Lanhoso
030930,UF de Águas Santas e Moure,21.88,Continente,Norte,Ave,Póvoa de Lanhoso
030931,UF de Calvos e Frades,18.63,Continente,Norte,Ave,Póvoa de Lanhoso
030932,UF de Campos e Louredo,15.58,Continente,Norte,Ave,Póvoa de Lanhoso
030933,UF de Esperança e Brunhais,25.4,Continente,Norte,Ave,Póvoa de Lanhoso
030934,UF de Fonte Arcada e Oliveira,15.09,Continente,Norte,Ave,Póvoa de Lanhoso
030935,"UF de Verim, Friande e Ajude",21.16,Continente,Norte,Ave,Póvoa de Lanhoso
030929,Vilela,16.75,Continente,Norte,Ave,Póvoa de Lanhoso
031105,Cantelães,16.91,Continente,Norte,Ave,Vieira do Minho
031107,Eira Vedra,19.74,Continente,Norte,Ave,Vieira do Minho
031108,Guilhofrei,23.75,Continente,Norte,Ave,Vieira do Minho
031109,Louredo,20.21,Continente,Norte,Ave,Vieira do Minho
031110,Mosteiro,20.77,Continente,Norte,Ave,Vieira do Minho
031111,Parada de Bouro,22.91,Continente,Norte,Ave,Vieira do Minho
031112,Pinheiro,19.61,Continente,Norte,Ave,Vieira do Minho
031113,Rossas,22.58,Continente,Norte,Ave,Vieira do Minho
031115,Salamonde,25.23,Continente,Norte,Ave,Vieira do Minho
031118,Tabuaças,17.93,Continente,Norte,Ave,Vieira do Minho
031122,UF de Anissó e Soutelo,21.24,Continente,Norte,Ave,Vieira do Minho
031123,UF de Anjos e Vilar do Chão,27.63,Continente,Norte,Ave,Vieira do Minho
031124,UF de Caniçada e Soengas,22.32,Continente,Norte,Ave,Vieira do Minho
031125,UF de Ruivães e Campos,25.36,Continente,Norte,Ave,Vieira do Minho
031126,UF de Ventosa e Cova,23.81,Continente,Norte,Ave,Vieira do Minho
031120,Vieira do Minho,16.56,Continente,Norte,Ave,Vieira do Minho
031204,Bairro,17.18,Continente,Norte,Ave,Vila Nova de Famalicão
031206,Brufe,16.99,Continente,Norte,Ave,Vila Nova de Famalicão
031210,Castelões,15.89,Continente,Norte,Ave,Vila Nova de Famalicão
031212,Cruz,16.89,Continente,Norte,Ave,Vila Nova de Famalicão
031213,Delães,16.71,Continente,Norte,Ave,Vila Nova de Famalicão
031215,Fradelos,18.46,Continente,Norte,Ave,Vila Nova de Famalicão
031216,Gavião,16.86,Continente,Norte,Ave,Vila Nova de Famalicão
031219,Joane,15.63,Continente,Norte,Ave,Vila Nova de Famalicão
031221,Landim,16.63,Continente,Norte,Ave,Vila Nova de Famalicão
031223,Louro,15.83,Continente,Norte,Ave,Vila Nova de Famalicão
031224,Lousado,16.72,Continente,Norte,Ave,Vila Nova de Famalicão
031225,Mogege,16.06,Continente,Norte,Ave,Vila Nova de Famalicão
031227,Nine,18.87,Continente,Norte,Ave,Vila Nova de Famalicão
031239,Oliveira (Santa Maria),15.11,Continente,Norte,Ave,Vila Nova de Famalicão
031242,Oliveira (São Mateus),16.41,Continente,Norte,Ave,Vila Nova de Famalicão
031230,Pedome,15.19,Continente,Norte,Ave,Vila Nova de Famalicão
031232,Pousada de Saramagos,15.72,Continente,Norte,Ave,Vila Nova de Famalicão
031233,Requião,15.98,Continente,Norte,Ave,Vila Nova de Famalicão
031234,Riba de Ave,15.62,Continente,Norte,Ave,Vila Nova de Famalicão
031235,Ribeirão,15.68,Continente,Norte,Ave,Vila Nova de Famalicão
031250,UF de Antas e Abade de Vermoim,17.23,Continente,Norte,Ave,Vila Nova de Famalicão
031251,UF de Arnoso (Santa Maria e Santa Eulália) e Sezures,17.81,Continente,Norte,Ave,Vila Nova de Famalicão
031252,UF de Avidos e Lagoa,17.12,Continente,Norte,Ave,Vila Nova de Famalicão
031253,UF de Carreira e Bente,17.3,Continente,Norte,Ave,Vila Nova de Famalicão
031254,UF de Esmeriz e Cabeçudos,15.51,Continente,Norte,Ave,Vila Nova de Famalicão
031255,"UF de Gondifelos, Cavalões e Outiz",17.43,Continente,Norte,Ave,Vila Nova de Famalicão
031256,"UF de Lemenhe, Mouquim e Jesufrei",16.56,Continente,Norte,Ave,Vila Nova de Famalicão
031257,UF de Ruivães e Novais,17.12,Continente,Norte,Ave,Vila Nova de Famalicão
031258,UF de Seide,16.29,Continente,Norte,Ave,Vila Nova de Famalicão
031259,"UF de Vale (São Cosme), Telhado e Portela",18.74,Continente,Norte,Ave,Vila Nova de Famalicão
031260,UF de Vila Nova de Famalicão e Calendário,17.26,Continente,Norte,Ave,Vila Nova de Famalicão
031241,Vale (São Martinho),17.09,Continente,Norte,Ave,Vila Nova de Famalicão
031247,Vermoim,17.12,Continente,Norte,Ave,Vila Nova de Famalicão
031249,Vilarinho das Cambas,16.87,Continente,Norte,Ave,Vila Nova de Famalicão
031404,Infias,14.35,Continente,Norte,Ave,Vizela
031401,Santa Eulália,15.43,Continente,Norte,Ave,Vizela
031408,UF de Caldas de Vizela (São Miguel e São João),16.1,Continente,Norte,Ave,Vizela
031409,UF de Tagilde e Vizela (São Paio),16.52,Continente,Norte,Ave,Vizela
031406,Vizela (Santo Adrião),15.79,Continente,Norte,Ave,Vizela
010402,Alvarenga,21.14,Continente,Norte,Área Metropolitana do Porto,Arouca
010407,Chave,17.27,Continente,Norte,Área Metropolitana do Porto,Arouca
010409,Escariz,16.55,Continente,Norte,Área Metropolitana do Porto,Arouca
010411,Fermedo,18.31,Continente,Norte,Área Metropolitana do Porto,Arouca
010413,Mansores,16.4,Continente,Norte,Área Metropolitana do Porto,Arouca
010414,Moldes,24.07,Continente,Norte,Área Metropolitana do Porto,Arouca
010415,Rossas,18.59,Continente,Norte,Área Metropolitana do Porto,Arouca
010416,Santa Eulália,17.3,Continente,Norte,Área Metropolitana do Porto,Arouca
010417,São Miguel do Mato,17.42,Continente,Norte,Área Metropolitana do Porto,Arouca
010418,Tropeço,20.54,Continente,Norte,Área Metropolitana do Porto,Arouca
010421,UF de Arouca e Burgo,16.91,Continente,Norte,Área Metropolitana do Porto,Arouca
010422,UF de Cabreiros e Albergaria da Serra,31.71,Continente,Norte,Área Metropolitana do Porto,Arouca
010423,UF de Canelas e Espiunca,24.67,Continente,Norte,Área Metropolitana do Porto,Arouca
010424,UF de Covelo de Paivó e Janarde,29.23,Continente,Norte,Área Metropolitana do Porto,Arouca
010419,Urrô,18.95,Continente,Norte,Área Metropolitana do Porto,Arouca
010420,Várzea,18.32,Continente,Norte,Área Metropolitana do Porto,Arouca
010702,Espinho,21.15,Continente,Norte,Área Metropolitana do Porto,Espinho
010704,Paramos,18.45,Continente,Norte,Área Metropolitana do Porto,Espinho
010705,Silvalde,18.11,Continente,Norte,Área Metropolitana do Porto,Espinho
010706,UF de Anta e Guetim,18.26,Continente,Norte,Área Metropolitana do Porto,Espinho
130412,Baguim do Monte (Rio Tinto),23.62,Continente,Norte,Área Metropolitana do Porto,Gondomar
130405,Lomba,27.9,Continente,Norte,Área Metropolitana do Porto,Gondomar
130408,Rio Tinto,23.55,Continente,Norte,Área Metropolitana do Porto,Gondomar
130413,UF de Fânzeres e São Pedro da Cova,24.07,Continente,Norte,Área Metropolitana do Porto,Gondomar
130414,UF de Foz do Sousa e Covelo,24.14,Continente,Norte,Área Metropolitana do Porto,Gondomar
130415,"UF de Gondomar (São Cosme), Valbom e Jovim",21.84,Continente,Norte,Área Metropolitana do Porto,Gondomar
130416,UF de Melres e Medas,31.13,Continente,Norte,Área Metropolitana do Porto,Gondomar
130601,Águas Santas,22.94,Continente,Norte,Área Metropolitana do Porto,Maia
130618,Castêlo da Maia,19.37,Continente,Norte,Área Metropolitana do Porto,Maia
130619,Cidade da Maia,19.83,Continente,Norte,Área Metropolitana do Porto,Maia
130603,Folgosa,20.15,Continente,Norte,Área Metropolitana do Porto,Maia
130608,Milheirós,19.92,Continente,Norte,Área Metropolitana do Porto,Maia
130609,Moreira,19.24,Continente,Norte,Área Metropolitana do Porto,Maia
130620,Nogueira e Silva Escura,18.7,Continente,Norte,Área Metropolitana do Porto,Maia
130617,Pedrouços,22.28,Continente,Norte,Área Metropolitana do Porto,Maia
130613,São Pedro Fins,20.07,Continente,Norte,Área Metropolitana do Porto,Maia
130616,Vila Nova da Telha,20.36,Continente,Norte,Área Metropolitana do Porto,Maia
130811,"UF de Custóias, Leça do Balio e Guifões",19.52,Continente,Norte,Área Metropolitana do Porto,Matosinhos
130812,UF de Matosinhos e Leça da Palmeira,19.4,Continente,Norte,Área Metropolitana do Porto,Matosinhos
130813,"UF de Perafita, Lavra e Santa Cruz do Bispo",19.83,Continente,Norte,Área Metropolitana do Porto,Matosinhos
130814,UF de São Mamede de Infesta e Senhora da Hora,19.93,Continente,Norte,Área Metropolitana do Porto,Matosinhos
011301,Carregosa,14.02,Continente,Norte,Área Metropolitana do Porto,Oliveira de Azeméis
011302,Cesar,14.33,Continente,Norte,Área Metropolitana do Porto,Oliveira de Azeméis
011303,Fajões,13.77,Continente,Norte,Área Metropolitana do Porto,Oliveira de Azeméis
011304,Loureiro,14.88,Continente,Norte,Área Metropolitana do Porto,Oliveira de Azeméis
011305,Macieira de Sarnes,13.45,Continente,Norte,Área Metropolitana do Porto,Oliveira de Azeméis
011310,Ossela,15.35,Continente,Norte,Área Metropolitana do Porto,Oliveira de Azeméis
011315,São Martinho da Gândara,14.91,Continente,Norte,Área Metropolitana do Porto,Oliveira de Azeméis
011318,São Roque,13.58,Continente,Norte,Área Metropolitana do Porto,Oliveira de Azeméis
011320,UF de Nogueira do Cravo e Pindelo,13.38,Continente,Norte,Área Metropolitana do Porto,Oliveira de Azeméis
011321,"UF de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",14.24,Continente,Norte,Área Metropolitana do Porto,Oliveira de Azeméis
011322,"UF de Pinheiro da Bemposta, Travanca e Palmaz",16.15,Continente,Norte,Área Metropolitana do Porto,Oliveira de Azeméis
011319,Vila de Cucujães,14.73,Continente,Norte,Área Metropolitana do Porto,Oliveira de Azeméis
131001,Aguiar de Sousa,29.49,Continente,Norte,Área Metropolitana do Porto,Paredes
131002,Astromil,18.74,Continente,Norte,Área Metropolitana do Porto,Paredes
131003,Baltar,18.4,Continente,Norte,Área Metropolitana do Porto,Paredes
131004,Beire,17.75,Continente,Norte,Área Metropolitana do Porto,Paredes
131008,Cete,25.06,Continente,Norte,Área Metropolitana do Porto,Paredes
131009,Cristelo,16.67,Continente,Norte,Área Metropolitana do Porto,Paredes
131010,Duas Igrejas,16.68,Continente,Norte,Área Metropolitana do Porto,Paredes
131011,Gandra,18.38,Continente,Norte,Área Metropolitana do Porto,Paredes
131013,Lordelo,15.6,Continente,Norte,Área Metropolitana do Porto,Paredes
131014,Louredo,17.31,Continente,Norte,Área Metropolitana do Porto,Paredes
131017,Parada de Todeia,26.39,Continente,Norte,Área Metropolitana do Porto,Paredes
131025,Paredes,18.98,Continente,Norte,Área Metropolitana do Porto,Paredes
131018,Rebordosa,16.78,Continente,Norte,Área Metropolitana do Porto,Paredes
131019,Recarei,24.13,Continente,Norte,Área Metropolitana do Porto,Paredes
131020,Sobreira,28.38,Continente,Norte,Área Metropolitana do Porto,Paredes
131021,Sobrosa,16.76,Continente,Norte,Área Metropolitana do Porto,Paredes
131022,Vandoma,17.95,Continente,Norte,Área Metropolitana do Porto,Paredes
131024,Vilela,15.19,Continente,Norte,Área Metropolitana do Porto,Paredes
131202,Bonfim,21.22,Continente,Norte,Área Metropolitana do Porto,Porto
131203,Campanhã,22.73,Continente,Norte,Área Metropolitana do Porto,Porto
131210,Paranhos,20.69,Continente,Norte,Área Metropolitana do Porto,Porto
131211,Ramalde,19.24,Continente,Norte,Área Metropolitana do Porto,Porto
131216,"UF de Aldoar, Foz do Douro e Nevogilde",19.22,Continente,Norte,Área Metropolitana do Porto,Porto
131217,"UF de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",20.56,Continente,Norte,Área Metropolitana do Porto,Porto
