geo,Geopolitical entity (reporting),TIME_PERIOD,Exports of goods and services,Imports of goods and services,Cobertura,Pais,Ano,Trim
FR,France,2000-Q2,109235.7,101501.2,107.6201,França,2000,2
FR,France,2000-Q3,111337,106485.8,104.5557,França,2000,3
FR,France,2000-Q4,115964.7,110549.1,104.8988,França,2000,4
FR,France,2001-Q1,115445.9,107485,107.4065,França,2001,1
FR,France,2001-Q2,113550.2,106604.9,106.515,França,2001,2
FR,France,2001-Q3,112668.6,105136,107.1646,França,2001,3
FR,France,2001-Q4,109353.5,101715.4,107.5093,França,2001,4
FR,France,2002-Q1,112035.5,104190.8,107.5292,França,2002,1
FR,France,2002-Q2,115394.8,105035.2,109.863,França,2002,2
FR,France,2002-Q3,113554.4,104296.6,108.8764,França,2002,3
FR,France,2002-Q4,113819.6,104626,108.7871,França,2002,4
FR,France,2003-Q1,111850.8,105310,106.211,França,2003,1
FR,France,2003-Q2,108810.7,102802.6,105.8443,França,2003,2
FR,France,2003-Q3,108786.6,102333.7,106.3057,França,2003,3
FR,France,2003-Q4,112216.7,104172.9,107.7216,França,2003,4
FR,France,2004-Q1,113075.4,105770.4,106.9065,França,2004,1
FR,France,2004-Q2,115671.6,109737.4,105.4076,França,2004,2
FR,France,2004-Q3,116191.8,111884.6,103.8497,França,2004,3
FR,France,2004-Q4,120079.3,114999.6,104.4171,França,2004,4
FR,France,2005-Q1,119957.9,116725.1,102.7696,França,2005,1
FR,France,2005-Q2,121245.4,118369.7,102.4294,França,2005,2
FR,France,2005-Q3,125087.8,122803.2,101.8604,França,2005,3
FR,France,2005-Q4,128999.4,128513.2,100.3783,França,2005,4
FR,France,2006-Q1,131855.7,131082.8,100.5896,França,2006,1
FR,France,2006-Q2,134657.8,134286.9,100.2762,França,2006,2
FR,France,2006-Q3,132447.9,133770.1,99.0116,França,2006,3
FR,France,2006-Q4,136482.4,136762.2,99.7954,França,2006,4
FR,France,2007-Q1,137346.6,137098,100.1813,França,2007,1
FR,France,2007-Q2,140241.9,141693.7,98.9754,França,2007,2
FR,France,2007-Q3,140820.6,143645.5,98.0334,França,2007,3
FR,France,2007-Q4,141845.1,146335.3,96.9316,França,2007,4
FR,France,2008-Q1,149913.4,150971.3,99.2993,França,2008,1
FR,France,2008-Q2,147065.4,150855.4,97.4877,França,2008,2
FR,France,2008-Q3,146043.6,152184.5,95.9648,França,2008,3
FR,France,2008-Q4,137729.2,142570.6,96.6042,França,2008,4
FR,France,2009-Q1,125976.5,128721.4,97.8676,França,2009,1
FR,France,2009-Q2,124802.8,125431.3,99.4989,França,2009,2
FR,France,2009-Q3,125210.6,124974.8,100.1887,França,2009,3
FR,France,2009-Q4,125681.5,130889,96.0214,França,2009,4
FR,France,2010-Q1,132446.7,134267.6,98.6438,França,2010,1
FR,France,2010-Q2,137853,141721.3,97.2705,França,2010,2
FR,France,2010-Q3,140430.2,146740.4,95.6998,França,2010,3
FR,France,2010-Q4,142914.5,149359.7,95.6848,França,2010,4
FR,France,2011-Q1,148591.1,160321.4,92.6833,França,2011,1
FR,France,2011-Q2,151054,158885.7,95.0709,França,2011,2
FR,France,2011-Q3,152794.3,160213.5,95.3692,França,2011,3
FR,France,2011-Q4,155932.7,160551,97.1235,França,2011,4
FR,France,2012-Q1,157043.1,162867.1,96.4241,França,2012,1
FR,France,2012-Q2,157412,162973.4,96.5875,França,2012,2
FR,France,2012-Q3,160058.7,164428.1,97.3427,França,2012,3
FR,France,2012-Q4,159535.3,163660.1,97.4797,França,2012,4
FR,France,2013-Q1,160716.4,163692.3,98.182,França,2013,1
FR,France,2013-Q2,164078.5,165550.4,99.1109,França,2013,2
FR,France,2013-Q3,162295.3,166884.6,97.25,França,2013,3
FR,France,2013-Q4,163481.4,167903.1,97.3665,França,2013,4
FR,France,2014-Q1,164767.5,168514.9,97.7762,França,2014,1
FR,France,2014-Q2,164581.1,168658,97.5827,França,2014,2
FR,France,2014-Q3,166269.2,171275.5,97.077,França,2014,3
FR,France,2014-Q4,168391,170954.1,98.5007,França,2014,4
FR,France,2015-Q1,171299.4,172315.9,99.4101,França,2015,1
FR,France,2015-Q2,176509.8,175515.1,100.5667,França,2015,2
FR,France,2015-Q3,174700.9,175353.7,99.6277,França,2015,3
FR,France,2015-Q4,176145.9,177786.6,99.0772,França,2015,4
FR,France,2016-Q1,174358.4,175529.2,99.333,França,2016,1
FR,France,2016-Q2,173670.7,173469,100.1163,França,2016,2
FR,France,2016-Q3,175586.2,179043.6,98.069,França,2016,3
FR,France,2016-Q4,178819.6,182303.9,98.0887,França,2016,4
FR,France,2017-Q1,182087.2,187758.3,96.9796,França,2017,1
FR,France,2017-Q2,185123.2,187785,98.5825,França,2017,2
FR,France,2017-Q3,186114.4,190975.4,97.4546,França,2017,3
FR,France,2017-Q4,189162.6,193530.7,97.7429,França,2017,4
FR,France,2018-Q1,189731,195431.4,97.0832,França,2018,1
FR,France,2018-Q2,192625.7,200757.9,95.9493,França,2018,2
FR,France,2018-Q3,196015.2,201381.5,97.3353,França,2018,3
FR,France,2018-Q4,198122.3,201736.6,98.2084,França,2018,4
FR,France,2019-Q1,202338.6,204971.5,98.7155,França,2019,1
FR,France,2019-Q2,202733.8,207072.5,97.9047,França,2019,2
FR,France,2019-Q3,198830.1,204327.7,97.3094,França,2019,3
FR,France,2019-Q4,198263.4,201566.7,98.3612,França,2019,4
FR,France,2020-Q1,183779,188136.5,97.6839,França,2020,1
FR,France,2020-Q2,137114.2,153478.8,89.3376,França,2020,2
FR,France,2020-Q3,163434.9,178765.4,91.4242,França,2020,3
FR,France,2020-Q4,177303.8,181055.2,97.928,França,2020,4
FR,France,2021-Q1,182715.1,188455.1,96.9542,França,2021,1
FR,France,2021-Q2,186783.7,196470.7,95.0695,França,2021,2
FR,France,2021-Q3,197520.8,203919.1,96.8623,França,2021,3
FR,France,2021-Q4,215109.4,223906.8,96.071,França,2021,4
FR,France,2022-Q1,230704.3,240000.4,96.1266,França,2022,1
FR,France,2022-Q2,238718.3,256765.4,92.9714,França,2022,2
FR,France,2022-Q3,250433.6,276355.7,90.62,França,2022,3
FR,France,2022-Q4,250910.2,270162.9,92.8737,França,2022,4
FR,France,2023-Q1,242185.6,260451.7,92.9868,França,2023,1
