COICOP,COICOP_Desc,Geo_Cod,Geo_Desc,Data,Index1996,Index2005,Index2015
CP00,All-items HICP,TR,TÃ¼rkiye,2019-02-15,9711.6,338.46,152.81
CP00,All-items HICP,TR,TÃ¼rkiye,2019-03-15,9811.5,341.94,154.39
CP00,All-items HICP,TR,TÃ¼rkiye,2019-04-15,9977.7,347.73,157
CP00,All-items HICP,TR,TÃ¼rkiye,2019-05-15,10072.3,351.03,158.49
CP00,All-items HICP,TR,TÃ¼rkiye,2019-06-15,10075,351.12,158.53
CP00,All-items HICP,TR,TÃ¼rkiye,2019-07-15,10211.9,355.89,160.68
CP00,All-items HICP,TR,TÃ¼rkiye,2019-08-15,10299.6,358.95,162.07
CP00,All-items HICP,TR,TÃ¼rkiye,2019-09-15,10401.8,362.51,163.67
CP00,All-items HICP,TR,TÃ¼rkiye,2019-10-15,10610.2,369.77,166.95
CP00,All-items HICP,TR,TÃ¼rkiye,2019-11-15,10650.4,371.18,167.59
CP00,All-items HICP,TR,TÃ¼rkiye,2019-12-15,10729.6,373.93,168.83
CP00,All-items HICP,TR,TÃ¼rkiye,2020-01-15,10874.5,378.99,171.11
CP00,All-items HICP,TR,TÃ¼rkiye,2020-02-15,10912.8,380.32,171.71
CP00,All-items HICP,TR,TÃ¼rkiye,2020-03-15,10975.1,382.49,172.7
CP00,All-items HICP,TR,TÃ¼rkiye,2020-04-15,11068.9,385.76,174.17
CP00,All-items HICP,TR,TÃ¼rkiye,2020-05-15,11219.7,391.01,176.54
CP00,All-items HICP,TR,TÃ¼rkiye,2020-06-15,11346.8,395.44,178.54
CP00,All-items HICP,TR,TÃ¼rkiye,2020-07-15,11413.2,397.76,179.59
CP00,All-items HICP,TR,TÃ¼rkiye,2020-08-15,11511.4,401.18,181.13
CP00,All-items HICP,TR,TÃ¼rkiye,2020-09-15,11623.5,405.09,182.9
CP00,All-items HICP,TR,TÃ¼rkiye,2020-10-15,11871.4,413.73,186.8
CP00,All-items HICP,TR,TÃ¼rkiye,2020-11-15,12144.2,423.24,191.09
CP00,All-items HICP,TR,TÃ¼rkiye,2020-12-15,12295.9,428.52,193.48
CP00,All-items HICP,TR,TÃ¼rkiye,2021-01-15,12502,435.71,196.72
CP00,All-items HICP,TR,TÃ¼rkiye,2021-02-15,12615,439.64,198.5
CP00,All-items HICP,TR,TÃ¼rkiye,2021-03-15,12751.6,444.4,200.65
CP00,All-items HICP,TR,TÃ¼rkiye,2021-04-15,12965.7,451.87,204.02
CP00,All-items HICP,TR,TÃ¼rkiye,2021-05-15,13080.5,455.86,205.82
CP00,All-items HICP,TR,TÃ¼rkiye,2021-06-15,13334.2,464.71,209.82
CP00,All-items HICP,TR,TÃ¼rkiye,2021-07-15,13574.3,473.08,213.59
CP00,All-items HICP,TR,TÃ¼rkiye,2021-08-15,13724.6,478.31,215.96
CP00,All-items HICP,TR,TÃ¼rkiye,2021-09-15,13899.4,484.41,218.71
CP00,All-items HICP,TR,TÃ¼rkiye,2021-10-15,14233.3,496.04,223.96
CP00,All-items HICP,TR,TÃ¼rkiye,2021-11-15,14733.1,513.46,231.83
CP00,All-items HICP,TR,TÃ¼rkiye,2021-12-15,16732.8,583.15,263.29
CP00,All-items HICP,TR,TÃ¼rkiye,2022-01-15,18590.1,647.88,292.52
CP00,All-items HICP,TR,TÃ¼rkiye,2022-02-15,19483.7,679.02,306.58
CP00,All-items HICP,TR,TÃ¼rkiye,2022-03-15,20548.5,716.13,323.33
CP00,All-items HICP,TR,TÃ¼rkiye,2022-04-15,22039,768.08,346.79
CP00,All-items HICP,TR,TÃ¼rkiye,2022-05-15,22692.1,790.84,357.06
CP00,All-items HICP,TR,TÃ¼rkiye,2022-06-15,23811.2,829.84,374.67
CP00,All-items HICP,TR,TÃ¼rkiye,2022-07-15,24372,849.38,383.5
CP00,All-items HICP,TR,TÃ¼rkiye,2022-08-15,24724.8,861.68,389.05
CP00,All-items HICP,TR,TÃ¼rkiye,2022-09-15,25490.5,888.36,401.1
CP00,All-items HICP,TR,TÃ¼rkiye,2022-10-15,26395.2,919.9,415.33
CP00,All-items HICP,TR,TÃ¼rkiye,2022-11-15,27162.9,946.65,427.41
CP00,All-items HICP,TR,TÃ¼rkiye,2022-12-15,27483.7,957.83,432.46
CP00,All-items HICP,TR,TÃ¼rkiye,2023-01-15,29319.9,1021.82,461.35
CP00,All-items HICP,TR,TÃ¼rkiye,2023-02-15,30242.9,1053.99,475.88
CP00,All-items HICP,TR,TÃ¼rkiye,2023-03-15,30939.2,1078.26,486.83
CP00,All-items HICP,TR,TÃ¼rkiye,2023-04-15,31681.4,1104.12,498.51
CP00,All-items HICP,TR,TÃ¼rkiye,2023-05-15,31693.2,1104.53,498.7
CP00,All-items HICP,TR,TÃ¼rkiye,2023-06-15,32937,1147.88,518.27
CP00,All-items HICP,TR,TÃ¼rkiye,2023-07-15,36073.9,1257.21,567.63
CP00,All-items HICP,TR,TÃ¼rkiye,2023-08-15,39344.5,1371.19,619.09
CP00,All-items HICP,TR,TÃ¼rkiye,2023-09-15,41210.2,1436.21,648.45
CP00,All-items HICP,TR,TÃ¼rkiye,2023-10-15,42622.8,1485.44,670.67
CP00,All-items HICP,TR,TÃ¼rkiye,2023-11-15,44025.4,1534.32,692.75
CP00,All-items HICP,TR,TÃ¼rkiye,2023-12-15,45321.7,1579.5,713.14
CP00,All-items HICP,TR,TÃ¼rkiye,2024-01-15,48355.4,1685.23,760.88
CP00,All-items HICP,TR,TÃ¼rkiye,2024-02-15,50549.8,1761.7,795.41
CP00,All-items HICP,TR,TÃ¼rkiye,2024-03-15,52149.2,1817.44,820.57
CP00,All-items HICP,TR,TÃ¼rkiye,2024-04-15,53805.6,1875.17,846.64
CP00,All-items HICP,TR,TÃ¼rkiye,2024-05-15,55621.2,1938.44,875.21
CP00,All-items HICP,TR,TÃ¼rkiye,2024-06-15,56530.7,1970.14,889.52
CP00,All-items HICP,TR,TÃ¼rkiye,2024-07-15,58356.1,2033.76,918.24
CP00,All-items HICP,TR,TÃ¼rkiye,2024-08-15,59796.7,2083.96,940.91
CP00,All-items HICP,TR,TÃ¼rkiye,2024-09-15,61588.9,2146.42,969.11
CP00,All-items HICP,TR,TÃ¼rkiye,2024-10-15,63360.9,2208.18,996.99
CP00,All-items HICP,TR,TÃ¼rkiye,2024-11-15,64776.2,2257.5,1019.26
CP00,All-items HICP,TR,TÃ¼rkiye,2024-12-15,65447.4,2280.9,1029.82
CP00,All-items HICP,TR,TÃ¼rkiye,2025-01-15,68748.9,2395.96,1081.77
CP00,All-items HICP,TR,TÃ¼rkiye,2025-02-15,70314.5,2450.52,1106.41
CP00,All-items HICP,TR,TÃ¼rkiye,2025-03-15,72035.7,2510.5,1133.49
CP00,All-items HICP,UK,United Kingdom,1996-01-15,98.5,86.8,67.8
CP00,All-items HICP,UK,United Kingdom,1996-02-15,98.9,87.2,68.1
CP00,All-items HICP,UK,United Kingdom,1996-03-15,99.4,87.5,68.4
CP00,All-items HICP,UK,United Kingdom,1996-04-15,99.9,88,68.7
CP00,All-items HICP,UK,United Kingdom,1996-05-15,100.2,88.3,68.9
CP00,All-items HICP,UK,United Kingdom,1996-06-15,100.3,88.4,69
CP00,All-items HICP,UK,United Kingdom,1996-07-15,99.6,87.8,68.6
CP00,All-items HICP,UK,United Kingdom,1996-08-15,100.2,88.3,68.9
CP00,All-items HICP,UK,United Kingdom,1996-09-15,100.7,88.7,69.3
CP00,All-items HICP,UK,United Kingdom,1996-10-15,100.6,88.7,69.3
CP00,All-items HICP,UK,United Kingdom,1996-11-15,100.7,88.7,69.3
CP00,All-items HICP,UK,United Kingdom,1996-12-15,101,89,69.5
CP00,All-items HICP,UK,United Kingdom,1997-01-15,100.6,88.6,69.2
CP00,All-items HICP,UK,United Kingdom,1997-02-15,100.8,88.8,69.4
CP00,All-items HICP,UK,United Kingdom,1997-03-15,101.1,89,69.5
CP00,All-items HICP,UK,United Kingdom,1997-04-15,101.4,89.4,69.8
CP00,All-items HICP,UK,United Kingdom,1997-05-15,101.7,89.6,70
CP00,All-items HICP,UK,United Kingdom,1997-06-15,102,89.8,70.2
CP00,All-items HICP,UK,United Kingdom,1997-07-15,101.6,89.5,69.9
CP00,All-items HICP,UK,United Kingdom,1997-08-15,102.2,90,70.3
CP00,All-items HICP,UK,United Kingdom,1997-09-15,102.5,90.3,70.6
CP00,All-items HICP,UK,United Kingdom,1997-10-15,102.5,90.3,70.6
CP00,All-items HICP,UK,United Kingdom,1997-11-15,102.6,90.4,70.6
CP00,All-items HICP,UK,United Kingdom,1997-12-15,102.7,90.5,70.7
CP00,All-items HICP,UK,United Kingdom,1998-01-15,102.1,89.9,70.3
CP00,All-items HICP,UK,United Kingdom,1998-02-15,102.4,90.3,70.5
CP00,All-items HICP,UK,United Kingdom,1998-03-15,102.7,90.5,70.7
CP00,All-items HICP,UK,United Kingdom,1998-04-15,103.3,91,71.1
CP00,All-items HICP,UK,United Kingdom,1998-05-15,103.8,91.5,71.4
CP00,All-items HICP,UK,United Kingdom,1998-06-15,103.7,91.3,71.3
CP00,All-items HICP,UK,United Kingdom,1998-07-15,103.1,90.8,71
CP00,All-items HICP,UK,United Kingdom,1998-08-15,103.5,91.2,71.2
CP00,All-items HICP,UK,United Kingdom,1998-09-15,104,91.6,71.5
CP00,All-items HICP,UK,United Kingdom,1998-10-15,103.9,91.6,71.5
CP00,All-items HICP,UK,United Kingdom,1998-11-15,104,91.7,71.6
CP00,All-items HICP,UK,United Kingdom,1998-12-15,104.3,91.9,71.8
CP00,All-items HICP,UK,United Kingdom,1999-01-15,103.7,91.4,71.4
CP00,All-items HICP,UK,United Kingdom,1999-02-15,103.9,91.5,71.5
CP00,All-items HICP,UK,United Kingdom,1999-03-15,104.4,92,71.9
CP00,All-items HICP,UK,United Kingdom,1999-04-15,104.9,92.4,72.2
CP00,All-items HICP,UK,United Kingdom,1999-05-15,105.2,92.7,72.4
CP00,All-items HICP,UK,United Kingdom,1999-06-15,105.1,92.6,72.3
CP00,All-items HICP,UK,United Kingdom,1999-07-15,104.4,92,71.9
CP00,All-items HICP,UK,United Kingdom,1999-08-15,104.8,92.3,72.1
CP00,All-items HICP,UK,United Kingdom,1999-09-15,105.2,92.7,72.4
CP00,All-items HICP,UK,United Kingdom,1999-10-15,105.1,92.6,72.3
CP00,All-items HICP,UK,United Kingdom,1999-11-15,105.3,92.7,72.4
CP00,All-items HICP,UK,United Kingdom,1999-12-15,105.5,93,72.6
CP00,All-items HICP,UK,United Kingdom,2000-01-15,104.5,92.1,71.9
CP00,All-items HICP,UK,United Kingdom,2000-02-15,104.9,92.4,72.2
CP00,All-items HICP,UK,United Kingdom,2000-03-15,105.1,92.6,72.3
CP00,All-items HICP,UK,United Kingdom,2000-04-15,105.5,92.9,72.6
CP00,All-items HICP,UK,United Kingdom,2000-05-15,105.7,93.2,72.8
CP00,All-items HICP,UK,United Kingdom,2000-06-15,105.9,93.3,72.9
CP00,All-items HICP,UK,United Kingdom,2000-07-15,105.4,92.8,72.5
CP00,All-items HICP,UK,United Kingdom,2000-08-15,105.4,92.8,72.5
CP00,All-items HICP,UK,United Kingdom,2000-09-15,106.2,93.6,73.1
CP00,All-items HICP,UK,United Kingdom,2000-10-15,106.1,93.5,73.1
CP00,All-items HICP,UK,United Kingdom,2000-11-15,106.4,93.7,73.2
CP00,All-items HICP,UK,United Kingdom,2000-12-15,106.4,93.7,73.2
CP00,All-items HICP,UK,United Kingdom,2001-01-15,105.4,92.9,72.6
CP00,All-items HICP,UK,United Kingdom,2001-02-15,105.7,93.1,72.7
CP00,All-items HICP,UK,United Kingdom,2001-03-15,106.1,93.4,73
CP00,All-items HICP,UK,United Kingdom,2001-04-15,106.7,94,73.4
CP00,All-items HICP,UK,United Kingdom,2001-05-15,107.5,94.7,74
CP00,All-items HICP,UK,United Kingdom,2001-06-15,107.7,94.9,74.1
CP00,All-items HICP,UK,United Kingdom,2001-07-15,106.9,94.2,73.6
CP00,All-items HICP,UK,United Kingdom,2001-08-15,107.3,94.5,73.9
CP00,All-items HICP,UK,United Kingdom,2001-09-15,107.6,94.8,74.1
CP00,All-items HICP,UK,United Kingdom,2001-10-15,107.4,94.7,73.9
CP00,All-items HICP,UK,United Kingdom,2001-11-15,107.2,94.5,73.8
CP00,All-items HICP,UK,United Kingdom,2001-12-15,107.5,94.7,74
CP00,All-items HICP,UK,United Kingdom,2002-01-15,107.1,94.4,73.7
CP00,All-items HICP,UK,United Kingdom,2002-02-15,107.3,94.5,73.8
CP00,All-items HICP,UK,United Kingdom,2002-03-15,107.7,94.9,74.1
CP00,All-items HICP,UK,United Kingdom,2002-04-15,108.1,95.3,74.4
CP00,All-items HICP,UK,United Kingdom,2002-05-15,108.4,95.5,74.6
CP00,All-items HICP,UK,United Kingdom,2002-06-15,108.4,95.5,74.6
CP00,All-items HICP,UK,United Kingdom,2002-07-15,108.1,95.2,74.4
CP00,All-items HICP,UK,United Kingdom,2002-08-15,108.4,95.5,74.6
CP00,All-items HICP,UK,United Kingdom,2002-09-15,108.7,95.7,74.8
CP00,All-items HICP,UK,United Kingdom,2002-10-15,108.9,95.9,74.9
CP00,All-items HICP,UK,United Kingdom,2002-11-15,108.9,95.9,74.9
CP00,All-items HICP,UK,United Kingdom,2002-12-15,109.3,96.3,75.2
CP00,All-items HICP,UK,United Kingdom,2003-01-15,108.6,95.7,74.7
CP00,All-items HICP,UK,United Kingdom,2003-02-15,109,96,75
CP00,All-items HICP,UK,United Kingdom,2003-03-15,109.4,96.3,75.3
CP00,All-items HICP,UK,United Kingdom,2003-04-15,109.7,96.7,75.5
CP00,All-items HICP,UK,United Kingdom,2003-05-15,109.7,96.7,75.5
CP00,All-items HICP,UK,United Kingdom,2003-06-15,109.6,96.5,75.4
CP00,All-items HICP,UK,United Kingdom,2003-07-15,109.5,96.5,75.3
CP00,All-items HICP,UK,United Kingdom,2003-08-15,109.9,96.8,75.6
CP00,All-items HICP,UK,United Kingdom,2003-09-15,110.2,97.1,75.9
CP00,All-items HICP,UK,United Kingdom,2003-10-15,110.4,97.2,76
CP00,All-items HICP,UK,United Kingdom,2003-11-15,110.3,97.2,75.9
CP00,All-items HICP,UK,United Kingdom,2003-12-15,110.7,97.5,76.2
CP00,All-items HICP,UK,United Kingdom,2004-01-15,110.1,97,75.8
CP00,All-items HICP,UK,United Kingdom,2004-02-15,110.4,97.2,76
CP00,All-items HICP,UK,United Kingdom,2004-03-15,110.6,97.4,76.1
CP00,All-items HICP,UK,United Kingdom,2004-04-15,111,97.8,76.4
CP00,All-items HICP,UK,United Kingdom,2004-05-15,111.4,98.1,76.6
CP00,All-items HICP,UK,United Kingdom,2004-06-15,111.3,98.1,76.6
CP00,All-items HICP,UK,United Kingdom,2004-07-15,111,97.8,76.4
CP00,All-items HICP,UK,United Kingdom,2004-08-15,111.3,98.1,76.6
CP00,All-items HICP,UK,United Kingdom,2004-09-15,111.4,98.2,76.7
CP00,All-items HICP,UK,United Kingdom,2004-10-15,111.7,98.4,76.9
CP00,All-items HICP,UK,United Kingdom,2004-11-15,111.9,98.6,77
CP00,All-items HICP,UK,United Kingdom,2004-12-15,112.5,99.1,77.4
CP00,All-items HICP,UK,United Kingdom,2005-01-15,111.9,98.6,77
CP00,All-items HICP,UK,United Kingdom,2005-02-15,112.2,98.8,77.2
CP00,All-items HICP,UK,United Kingdom,2005-03-15,112.7,99.3,77.5
CP00,All-items HICP,UK,United Kingdom,2005-04-15,113.1,99.7,77.8
CP00,All-items HICP,UK,United Kingdom,2005-05-15,113.5,100,78.1
CP00,All-items HICP,UK,United Kingdom,2005-06-15,113.5,100,78.1
CP00,All-items HICP,UK,United Kingdom,2005-07-15,113.6,100.1,78.2
CP00,All-items HICP,UK,United Kingdom,2005-08-15,114,100.4,78.4
CP00,All-items HICP,UK,United Kingdom,2005-09-15,114.2,100.6,78.6
CP00,All-items HICP,UK,United Kingdom,2005-10-15,114.3,100.7,78.7
CP00,All-items HICP,UK,United Kingdom,2005-11-15,114.3,100.7,78.7
CP00,All-items HICP,UK,United Kingdom,2005-12-15,114.7,101,78.9
CP00,All-items HICP,UK,United Kingdom,2006-01-15,114.1,100.5,78.5
CP00,All-items HICP,UK,United Kingdom,2006-02-15,114.5,100.9,78.8
CP00,All-items HICP,UK,United Kingdom,2006-03-15,114.7,101.1,78.9
CP00,All-items HICP,UK,United Kingdom,2006-04-15,115.4,101.7,79.4
CP00,All-items HICP,UK,United Kingdom,2006-05-15,116,102.2,79.9
CP00,All-items HICP,UK,United Kingdom,2006-06-15,116.4,102.5,80.1
CP00,All-items HICP,UK,United Kingdom,2006-07-15,116.3,102.5,80
CP00,All-items HICP,UK,United Kingdom,2006-08-15,116.8,102.9,80.4
CP00,All-items HICP,UK,United Kingdom,2006-09-15,116.9,103,80.5
CP00,All-items HICP,UK,United Kingdom,2006-10-15,117.1,103.2,80.6
CP00,All-items HICP,UK,United Kingdom,2006-11-15,117.4,103.4,80.8
CP00,All-items HICP,UK,United Kingdom,2006-12-15,118.1,104,81.3
CP00,All-items HICP,UK,United Kingdom,2007-01-15,117.2,103.2,80.6
CP00,All-items HICP,UK,United Kingdom,2007-02-15,117.7,103.7,81
CP00,All-items HICP,UK,United Kingdom,2007-03-15,118.2,104.2,81.4
CP00,All-items HICP,UK,United Kingdom,2007-04-15,118.6,104.5,81.6
CP00,All-items HICP,UK,United Kingdom,2007-05-15,118.9,104.8,81.8
CP00,All-items HICP,UK,United Kingdom,2007-06-15,119.2,105,82
CP00,All-items HICP,UK,United Kingdom,2007-07-15,118.5,104.4,81.5
CP00,All-items HICP,UK,United Kingdom,2007-08-15,118.9,104.7,81.8
CP00,All-items HICP,UK,United Kingdom,2007-09-15,119,104.8,81.9
CP00,All-items HICP,UK,United Kingdom,2007-10-15,119.6,105.3,82.3
CP00,All-items HICP,UK,United Kingdom,2007-11-15,119.9,105.6,82.5
CP00,All-items HICP,UK,United Kingdom,2007-12-15,120.6,106.2,83
CP00,All-items HICP,UK,United Kingdom,2008-01-15,119.7,105.5,82.4
CP00,All-items HICP,UK,United Kingdom,2008-02-15,120.6,106.3,83
CP00,All-items HICP,UK,United Kingdom,2008-03-15,121.1,106.7,83.4
CP00,All-items HICP,UK,United Kingdom,2008-04-15,122.1,107.6,84
CP00,All-items HICP,UK,United Kingdom,2008-05-15,122.9,108.3,84.6
CP00,All-items HICP,UK,United Kingdom,2008-06-15,123.7,109,85.2
CP00,All-items HICP,UK,United Kingdom,2008-07-15,123.7,109,85.1
CP00,All-items HICP,UK,United Kingdom,2008-08-15,124.5,109.7,85.7
CP00,All-items HICP,UK,United Kingdom,2008-09-15,125.2,110.3,86.1
CP00,All-items HICP,UK,United Kingdom,2008-10-15,124.9,110,85.9
CP00,All-items HICP,UK,United Kingdom,2008-11-15,124.7,109.9,85.8
CP00,All-items HICP,UK,United Kingdom,2008-12-15,124.2,109.5,85.5
CP00,All-items HICP,UK,United Kingdom,2009-01-15,123.3,108.7,84.9
CP00,All-items HICP,UK,United Kingdom,2009-02-15,124.4,109.6,85.6
CP00,All-items HICP,UK,United Kingdom,2009-03-15,124.6,109.8,85.8
CP00,All-items HICP,UK,United Kingdom,2009-04-15,124.9,110.1,86
CP00,All-items HICP,UK,United Kingdom,2009-05-15,125.6,110.7,86.4
CP00,All-items HICP,UK,United Kingdom,2009-06-15,126,111,86.7
CP00,All-items HICP,UK,United Kingdom,2009-07-15,125.9,110.9,86.7
CP00,All-items HICP,UK,United Kingdom,2009-08-15,126.5,111.4,87
CP00,All-items HICP,UK,United Kingdom,2009-09-15,126.5,111.5,87.1
CP00,All-items HICP,UK,United Kingdom,2009-10-15,126.8,111.7,87.2
CP00,All-items HICP,UK,United Kingdom,2009-11-15,127.1,112,87.5
CP00,All-items HICP,UK,United Kingdom,2009-12-15,127.8,112.6,88
CP00,All-items HICP,UK,United Kingdom,2010-01-15,127.6,112.4,87.8
CP00,All-items HICP,UK,United Kingdom,2010-02-15,128.1,112.9,88.2
CP00,All-items HICP,UK,United Kingdom,2010-03-15,128.8,113.5,88.7
CP00,All-items HICP,UK,United Kingdom,2010-04-15,129.6,114.2,89.2
CP00,All-items HICP,UK,United Kingdom,2010-05-15,129.9,114.4,89.4
CP00,All-items HICP,UK,United Kingdom,2010-06-15,130.1,114.6,89.5
CP00,All-items HICP,UK,United Kingdom,2010-07-15,129.8,114.3,89.3
CP00,All-items HICP,UK,United Kingdom,2010-08-15,130.4,114.9,89.8
CP00,All-items HICP,UK,United Kingdom,2010-09-15,130.4,114.9,89.8
CP00,All-items HICP,UK,United Kingdom,2010-10-15,130.8,115.2,90
CP00,All-items HICP,UK,United Kingdom,2010-11-15,131.3,115.6,90.3
CP00,All-items HICP,UK,United Kingdom,2010-12-15,132.6,116.8,91.2
CP00,All-items HICP,UK,United Kingdom,2011-01-15,132.7,116.9,91.3
CP00,All-items HICP,UK,United Kingdom,2011-02-15,133.7,117.8,92
CP00,All-items HICP,UK,United Kingdom,2011-03-15,134,118.1,92.2
CP00,All-items HICP,UK,United Kingdom,2011-04-15,135.4,119.3,93.2
CP00,All-items HICP,UK,United Kingdom,2011-05-15,135.7,119.5,93.4
CP00,All-items HICP,UK,United Kingdom,2011-06-15,135.5,119.4,93.3
CP00,All-items HICP,UK,United Kingdom,2011-07-15,135.5,119.4,93.3
CP00,All-items HICP,UK,United Kingdom,2011-08-15,136.3,120.1,93.8
CP00,All-items HICP,UK,United Kingdom,2011-09-15,137.2,120.9,94.4
CP00,All-items HICP,UK,United Kingdom,2011-10-15,137.3,121,94.5
CP00,All-items HICP,UK,United Kingdom,2011-11-15,137.5,121.2,94.6
CP00,All-items HICP,UK,United Kingdom,2011-12-15,138.1,121.7,95.1
CP00,All-items HICP,UK,United Kingdom,2012-01-15,137.4,121.1,94.6
CP00,All-items HICP,UK,United Kingdom,2012-02-15,138.3,121.8,95.1
CP00,All-items HICP,UK,United Kingdom,2012-03-15,138.7,122.2,95.4
CP00,All-items HICP,UK,United Kingdom,2012-04-15,139.5,122.9,96
CP00,All-items HICP,UK,United Kingdom,2012-05-15,139.4,122.8,95.9
CP00,All-items HICP,UK,United Kingdom,2012-06-15,138.8,122.3,95.5
CP00,All-items HICP,UK,United Kingdom,2012-07-15,139,122.5,95.6
CP00,All-items HICP,UK,United Kingdom,2012-08-15,139.7,123.1,96.1
CP00,All-items HICP,UK,United Kingdom,2012-09-15,140.2,123.5,96.5
CP00,All-items HICP,UK,United Kingdom,2012-10-15,141,124.2,97
CP00,All-items HICP,UK,United Kingdom,2012-11-15,141.2,124.4,97.2
CP00,All-items HICP,UK,United Kingdom,2012-12-15,141.8,125,97.6
CP00,All-items HICP,UK,United Kingdom,2013-01-15,141.2,124.4,97.1
CP00,All-items HICP,UK,United Kingdom,2013-02-15,142.1,125.2,97.8
CP00,All-items HICP,UK,United Kingdom,2013-03-15,142.6,125.6,98.1
CP00,All-items HICP,UK,United Kingdom,2013-04-15,142.9,125.9,98.3
CP00,All-items HICP,UK,United Kingdom,2013-05-15,143.2,126.1,98.5
CP00,All-items HICP,UK,United Kingdom,2013-06-15,142.9,125.9,98.3
CP00,All-items HICP,UK,United Kingdom,2013-07-15,142.8,125.8,98.3
CP00,All-items HICP,UK,United Kingdom,2013-08-15,143.5,126.4,98.7
CP00,All-items HICP,UK,United Kingdom,2013-09-15,144,126.8,99.1
CP00,All-items HICP,UK,United Kingdom,2013-10-15,144,126.9,99.1
CP00,All-items HICP,UK,United Kingdom,2013-11-15,144.1,127,99.2
CP00,All-items HICP,UK,United Kingdom,2013-12-15,144.7,127.5,99.6
CP00,All-items HICP,UK,United Kingdom,2014-01-15,143.8,126.7,99
CP00,All-items HICP,UK,United Kingdom,2014-02-15,144.6,127.4,99.5
CP00,All-items HICP,UK,United Kingdom,2014-03-15,144.9,127.7,99.7
CP00,All-items HICP,UK,United Kingdom,2014-04-15,145.4,128.1,100.1
CP00,All-items HICP,UK,United Kingdom,2014-05-15,145.3,128,100
CP00,All-items HICP,UK,United Kingdom,2014-06-15,145.6,128.3,100.2
CP00,All-items HICP,UK,United Kingdom,2014-07-15,145.1,127.8,99.9
CP00,All-items HICP,UK,United Kingdom,2014-08-15,145.7,128.3,100.2
CP00,All-items HICP,UK,United Kingdom,2014-09-15,145.7,128.4,100.3
CP00,All-items HICP,UK,United Kingdom,2014-10-15,145.9,128.5,100.4
CP00,All-items HICP,UK,United Kingdom,2014-11-15,145.5,128.2,100.1
CP00,All-items HICP,UK,United Kingdom,2014-12-15,145.5,128.2,100.1
CP00,All-items HICP,UK,United Kingdom,2015-01-15,144.2,127.1,99.3
CP00,All-items HICP,UK,United Kingdom,2015-02-15,144.6,127.4,99.5
CP00,All-items HICP,UK,United Kingdom,2015-03-15,144.9,127.6,99.7
CP00,All-items HICP,UK,United Kingdom,2015-04-15,145.2,128,99.9
CP00,All-items HICP,UK,United Kingdom,2015-05-15,145.5,128.2,100.1
CP00,All-items HICP,UK,United Kingdom,2015-06-15,145.5,128.2,100.2
CP00,All-items HICP,UK,United Kingdom,2015-07-15,145.3,128,100
CP00,All-items HICP,UK,United Kingdom,2015-08-15,145.7,128.4,100.3
CP00,All-items HICP,UK,United Kingdom,2015-09-15,145.5,128.2,100.2
CP00,All-items HICP,UK,United Kingdom,2015-10-15,145.7,128.4,100.3
CP00,All-items HICP,UK,United Kingdom,2015-11-15,145.7,128.3,100.3
CP00,All-items HICP,UK,United Kingdom,2015-12-15,145.8,128.5,100.3
CP00,All-items HICP,UK,United Kingdom,2016-01-15,144.7,127.4,99.5
CP00,All-items HICP,UK,United Kingdom,2016-02-15,145,127.8,99.8
CP00,All-items HICP,UK,United Kingdom,2016-03-15,145.5,128.2,100.2
CP00,All-items HICP,UK,United Kingdom,2016-04-15,145.6,128.3,100.2
CP00,All-items HICP,UK,United Kingdom,2016-05-15,145.9,128.6,100.4
CP00,All-items HICP,UK,United Kingdom,2016-06-15,146.2,128.8,100.6
CP00,All-items HICP,UK,United Kingdom,2016-07-15,146.1,128.8,100.6
CP00,All-items HICP,UK,United Kingdom,2016-08-15,146.6,129.2,100.9
CP00,All-items HICP,UK,United Kingdom,2016-09-15,147,129.5,101.1
CP00,All-items HICP,UK,United Kingdom,2016-10-15,147.1,129.6,101.2
CP00,All-items HICP,UK,United Kingdom,2016-11-15,147.4,129.8,101.4
CP00,All-items HICP,UK,United Kingdom,2016-12-15,148.1,130.5,101.9
CP00,All-items HICP,UK,United Kingdom,2017-01-15,147.3,129.8,101.4
CP00,All-items HICP,UK,United Kingdom,2017-02-15,148.3,130.7,102.1
CP00,All-items HICP,UK,United Kingdom,2017-03-15,148.9,131.2,102.5
CP00,All-items HICP,UK,United Kingdom,2017-04-15,149.6,131.8,102.9
CP00,All-items HICP,UK,United Kingdom,2017-05-15,150.1,132.3,103.3
CP00,All-items HICP,UK,United Kingdom,2017-06-15,150.1,132.2,103.3
CP00,All-items HICP,UK,United Kingdom,2017-07-15,150,132.1,103.2
CP00,All-items HICP,UK,United Kingdom,2017-08-15,150.8,132.9,103.8
CP00,All-items HICP,UK,United Kingdom,2017-09-15,151.3,133.3,104.1
CP00,All-items HICP,UK,United Kingdom,2017-10-15,151.5,133.5,104.2
CP00,All-items HICP,UK,United Kingdom,2017-11-15,151.9,133.9,104.6
CP00,All-items HICP,UK,United Kingdom,2017-12-15,152.5,134.3,104.9
CP00,All-items HICP,UK,United Kingdom,2018-01-15,151.7,133.6,104.4
CP00,All-items HICP,UK,United Kingdom,2018-02-15,152.4,134.2,104.9
CP00,All-items HICP,UK,United Kingdom,2018-03-15,152.6,134.4,105
CP00,All-items HICP,UK,United Kingdom,2018-04-15,153.2,134.9,105.4
