LocID,Pais,Ano,Idade,Sexo,Populacao,IdadeCiclo,Idade5Anos
620,Portugal,2086,69,Homens,46492,Idosos,65
620,Portugal,2086,69,Mulheres,50284,Idosos,65
620,Portugal,2086,70,Homens,45093,Idosos,70
620,Portugal,2086,70,Mulheres,49507,Idosos,70
620,Portugal,2086,71,Homens,43641,Idosos,70
620,Portugal,2086,71,Mulheres,47458,Idosos,70
620,Portugal,2086,72,Homens,43051,Idosos,70
620,Portugal,2086,72,Mulheres,47777,Idosos,70
620,Portugal,2086,73,Homens,45992,Idosos,70
620,Portugal,2086,73,Mulheres,50290,Idosos,70
620,Portugal,2086,74,Homens,48358,Idosos,70
620,Portugal,2086,74,Mulheres,53380,Idosos,70
620,Portugal,2086,75,Homens,48796,Idosos,75
620,Portugal,2086,75,Mulheres,55553,Idosos,75
620,Portugal,2086,76,Homens,46835,Idosos,75
620,Portugal,2086,76,Mulheres,53329,Idosos,75
620,Portugal,2086,77,Homens,48249,Idosos,75
620,Portugal,2086,77,Mulheres,54375,Idosos,75
620,Portugal,2086,78,Homens,46248,Idosos,75
620,Portugal,2086,78,Mulheres,53010,Idosos,75
620,Portugal,2086,79,Homens,46105,Idosos,75
620,Portugal,2086,79,Mulheres,53439,Idosos,75
620,Portugal,2086,80,Homens,46594,Idosos,80
620,Portugal,2086,80,Mulheres,53347,Idosos,80
620,Portugal,2086,81,Homens,43785,Idosos,80
620,Portugal,2086,81,Mulheres,51207,Idosos,80
620,Portugal,2086,82,Homens,42668,Idosos,80
620,Portugal,2086,82,Mulheres,50390,Idosos,80
620,Portugal,2086,83,Homens,40758,Idosos,80
620,Portugal,2086,83,Mulheres,48707,Idosos,80
620,Portugal,2086,84,Homens,38181,Idosos,80
620,Portugal,2086,84,Mulheres,46264,Idosos,80
620,Portugal,2086,85,Homens,38917,Idosos,85
620,Portugal,2086,85,Mulheres,47927,Idosos,85
620,Portugal,2086,86,Homens,35510,Idosos,85
620,Portugal,2086,86,Mulheres,44949,Idosos,85
620,Portugal,2086,87,Homens,32202,Idosos,85
620,Portugal,2086,87,Mulheres,41445,Idosos,85
620,Portugal,2086,88,Homens,29544,Idosos,85
620,Portugal,2086,88,Mulheres,39311,Idosos,85
620,Portugal,2086,89,Homens,27207,Idosos,85
620,Portugal,2086,89,Mulheres,36293,Idosos,85
620,Portugal,2086,90,Homens,24309,Idosos,90
620,Portugal,2086,90,Mulheres,33603,Idosos,90
620,Portugal,2086,91,Homens,21533,Idosos,90
620,Portugal,2086,91,Mulheres,31007,Idosos,90
620,Portugal,2086,92,Homens,19423,Idosos,90
620,Portugal,2086,92,Mulheres,29551,Idosos,90
620,Portugal,2086,93,Homens,16810,Idosos,90
620,Portugal,2086,93,Mulheres,26840,Idosos,90
620,Portugal,2086,94,Homens,14464,Idosos,90
620,Portugal,2086,94,Mulheres,23816,Idosos,90
620,Portugal,2086,95,Homens,11866,Idosos,95
620,Portugal,2086,95,Mulheres,20589,Idosos,95
620,Portugal,2086,96,Homens,9351,Idosos,95
620,Portugal,2086,96,Mulheres,17189,Idosos,95
620,Portugal,2086,97,Homens,7378,Idosos,95
620,Portugal,2086,97,Mulheres,14380,Idosos,95
620,Portugal,2086,98,Homens,5542,Idosos,95
620,Portugal,2086,98,Mulheres,11534,Idosos,95
620,Portugal,2086,99,Homens,4090,Idosos,95
620,Portugal,2086,99,Mulheres,9055,Idosos,95
620,Portugal,2086,100,Homens,8570,Idosos,100
620,Portugal,2086,100,Mulheres,22191,Idosos,100
620,Portugal,2087,0,Homens,41099,Jovens,0
620,Portugal,2087,0,Mulheres,38761,Jovens,0
620,Portugal,2087,1,Homens,41318,Jovens,0
620,Portugal,2087,1,Mulheres,39060,Jovens,0
620,Portugal,2087,2,Homens,41574,Jovens,0
620,Portugal,2087,2,Mulheres,39379,Jovens,0
620,Portugal,2087,3,Homens,41850,Jovens,0
620,Portugal,2087,3,Mulheres,39713,Jovens,0
620,Portugal,2087,4,Homens,42091,Jovens,0
620,Portugal,2087,4,Mulheres,40007,Jovens,0
620,Portugal,2087,5,Homens,42284,Jovens,5
620,Portugal,2087,5,Mulheres,40251,Jovens,5
620,Portugal,2087,6,Homens,42526,Jovens,5
620,Portugal,2087,6,Mulheres,40538,Jovens,5
620,Portugal,2087,7,Homens,42767,Jovens,5
620,Portugal,2087,7,Mulheres,40814,Jovens,5
620,Portugal,2087,8,Homens,42955,Jovens,5
620,Portugal,2087,8,Mulheres,41038,Jovens,5
620,Portugal,2087,9,Homens,43112,Jovens,5
620,Portugal,2087,9,Mulheres,41224,Jovens,5
620,Portugal,2087,10,Homens,43247,Jovens,10
620,Portugal,2087,10,Mulheres,41395,Jovens,10
620,Portugal,2087,11,Homens,43386,Jovens,10
620,Portugal,2087,11,Mulheres,41570,Jovens,10
620,Portugal,2087,12,Homens,43459,Jovens,10
620,Portugal,2087,12,Mulheres,41671,Jovens,10
620,Portugal,2087,13,Homens,43530,Jovens,10
620,Portugal,2087,13,Mulheres,41774,Jovens,10
620,Portugal,2087,14,Homens,43591,Jovens,10
620,Portugal,2087,14,Mulheres,41865,Jovens,10
620,Portugal,2087,15,Homens,43636,Adultos,15
620,Portugal,2087,15,Mulheres,41942,Adultos,15
620,Portugal,2087,16,Homens,43796,Adultos,15
620,Portugal,2087,16,Mulheres,42129,Adultos,15
620,Portugal,2087,17,Homens,44145,Adultos,15
620,Portugal,2087,17,Mulheres,42505,Adultos,15
620,Portugal,2087,18,Homens,44727,Adultos,15
620,Portugal,2087,18,Mulheres,43123,Adultos,15
620,Portugal,2087,19,Homens,45604,Adultos,15
620,Portugal,2087,19,Mulheres,44031,Adultos,15
620,Portugal,2087,20,Homens,46722,Adultos,20
620,Portugal,2087,20,Mulheres,45191,Adultos,20
620,Portugal,2087,21,Homens,47837,Adultos,20
620,Portugal,2087,21,Mulheres,46350,Adultos,20
620,Portugal,2087,22,Homens,48886,Adultos,20
620,Portugal,2087,22,Mulheres,47466,Adultos,20
620,Portugal,2087,23,Homens,49570,Adultos,20
620,Portugal,2087,23,Mulheres,48246,Adultos,20
620,Portugal,2087,24,Homens,49964,Adultos,20
620,Portugal,2087,24,Mulheres,48764,Adultos,20
620,Portugal,2087,25,Homens,50153,Adultos,25
620,Portugal,2087,25,Mulheres,49095,Adultos,25
620,Portugal,2087,26,Homens,50160,Adultos,25
620,Portugal,2087,26,Mulheres,49254,Adultos,25
620,Portugal,2087,27,Homens,50037,Adultos,25
620,Portugal,2087,27,Mulheres,49291,Adultos,25
620,Portugal,2087,28,Homens,49856,Adultos,25
620,Portugal,2087,28,Mulheres,49267,Adultos,25
620,Portugal,2087,29,Homens,49640,Adultos,25
620,Portugal,2087,29,Mulheres,49194,Adultos,25
620,Portugal,2087,30,Homens,49404,Adultos,30
620,Portugal,2087,30,Mulheres,49105,Adultos,30
620,Portugal,2087,31,Homens,49221,Adultos,30
620,Portugal,2087,31,Mulheres,49054,Adultos,30
620,Portugal,2087,32,Homens,49118,Adultos,30
620,Portugal,2087,32,Mulheres,49065,Adultos,30
620,Portugal,2087,33,Homens,49020,Adultos,30
620,Portugal,2087,33,Mulheres,49073,Adultos,30
620,Portugal,2087,34,Homens,49014,Adultos,30
620,Portugal,2087,34,Mulheres,49164,Adultos,30
620,Portugal,2087,35,Homens,49042,Adultos,35
620,Portugal,2087,35,Mulheres,49282,Adultos,35
620,Portugal,2087,36,Homens,49105,Adultos,35
620,Portugal,2087,36,Mulheres,49432,Adultos,35
620,Portugal,2087,37,Homens,49225,Adultos,35
620,Portugal,2087,37,Mulheres,49615,Adultos,35
620,Portugal,2087,38,Homens,49462,Adultos,35
620,Portugal,2087,38,Mulheres,49918,Adultos,35
620,Portugal,2087,39,Homens,49596,Adultos,35
620,Portugal,2087,39,Mulheres,50115,Adultos,35
620,Portugal,2087,40,Homens,49883,Adultos,40
620,Portugal,2087,40,Mulheres,50458,Adultos,40
620,Portugal,2087,41,Homens,50087,Adultos,40
620,Portugal,2087,41,Mulheres,50724,Adultos,40
620,Portugal,2087,42,Homens,50258,Adultos,40
620,Portugal,2087,42,Mulheres,50955,Adultos,40
620,Portugal,2087,43,Homens,50376,Adultos,40
620,Portugal,2087,43,Mulheres,51127,Adultos,40
620,Portugal,2087,44,Homens,50506,Adultos,40
620,Portugal,2087,44,Mulheres,51322,Adultos,40
620,Portugal,2087,45,Homens,50605,Adultos,45
620,Portugal,2087,45,Mulheres,51485,Adultos,45
620,Portugal,2087,46,Homens,50540,Adultos,45
620,Portugal,2087,46,Mulheres,51502,Adultos,45
620,Portugal,2087,47,Homens,50493,Adultos,45
620,Portugal,2087,47,Mulheres,51532,Adultos,45
620,Portugal,2087,48,Homens,50359,Adultos,45
620,Portugal,2087,48,Mulheres,51485,Adultos,45
620,Portugal,2087,49,Homens,50187,Adultos,45
620,Portugal,2087,49,Mulheres,51408,Adultos,45
620,Portugal,2087,50,Homens,49938,Adultos,50
620,Portugal,2087,50,Mulheres,51260,Adultos,50
620,Portugal,2087,51,Homens,49681,Adultos,50
620,Portugal,2087,51,Mulheres,51106,Adultos,50
620,Portugal,2087,52,Homens,49349,Adultos,50
620,Portugal,2087,52,Mulheres,50895,Adultos,50
620,Portugal,2087,53,Homens,49080,Adultos,50
620,Portugal,2087,53,Mulheres,50745,Adultos,50
620,Portugal,2087,54,Homens,48767,Adultos,50
620,Portugal,2087,54,Mulheres,50564,Adultos,50
620,Portugal,2087,55,Homens,48480,Adultos,55
620,Portugal,2087,55,Mulheres,50412,Adultos,55
620,Portugal,2087,56,Homens,48252,Adultos,55
620,Portugal,2087,56,Mulheres,50337,Adultos,55
620,Portugal,2087,57,Homens,48027,Adultos,55
620,Portugal,2087,57,Mulheres,50259,Adultos,55
620,Portugal,2087,58,Homens,47850,Adultos,55
620,Portugal,2087,58,Mulheres,50247,Adultos,55
620,Portugal,2087,59,Homens,47772,Adultos,55
620,Portugal,2087,59,Mulheres,50341,Adultos,55
620,Portugal,2087,60,Homens,47686,Adultos,60
620,Portugal,2087,60,Mulheres,50435,Adultos,60
620,Portugal,2087,61,Homens,47644,Adultos,60
620,Portugal,2087,61,Mulheres,50590,Adultos,60
620,Portugal,2087,62,Homens,47686,Adultos,60
620,Portugal,2087,62,Mulheres,50835,Adultos,60
620,Portugal,2087,63,Homens,47636,Adultos,60
620,Portugal,2087,63,Mulheres,50883,Adultos,60
620,Portugal,2087,64,Homens,46368,Adultos,60
620,Portugal,2087,64,Mulheres,49747,Adultos,60
620,Portugal,2087,65,Homens,43828,Idosos,65
620,Portugal,2087,65,Mulheres,47366,Idosos,65
620,Portugal,2087,66,Homens,46188,Idosos,65
620,Portugal,2087,66,Mulheres,49562,Idosos,65
620,Portugal,2087,67,Homens,46983,Idosos,65
620,Portugal,2087,67,Mulheres,50483,Idosos,65
620,Portugal,2087,68,Homens,46378,Idosos,65
620,Portugal,2087,68,Mulheres,50912,Idosos,65
620,Portugal,2087,69,Homens,45939,Idosos,65
620,Portugal,2087,69,Mulheres,50178,Idosos,65
620,Portugal,2087,70,Homens,46248,Idosos,70
620,Portugal,2087,70,Mulheres,50209,Idosos,70
620,Portugal,2087,71,Homens,44835,Idosos,70
620,Portugal,2087,71,Mulheres,49422,Idosos,70
620,Portugal,2087,72,Homens,43368,Idosos,70
620,Portugal,2087,72,Mulheres,47365,Idosos,70
620,Portugal,2087,73,Homens,42767,Idosos,70
620,Portugal,2087,73,Mulheres,47674,Idosos,70
620,Portugal,2087,74,Homens,45657,Idosos,70
620,Portugal,2087,74,Mulheres,50163,Idosos,70
620,Portugal,2087,75,Homens,47972,Idosos,75
620,Portugal,2087,75,Mulheres,53225,Idosos,75
620,Portugal,2087,76,Homens,48342,Idosos,75
620,Portugal,2087,76,Mulheres,55335,Idosos,75
620,Portugal,2087,77,Homens,46337,Idosos,75
620,Portugal,2087,77,Mulheres,53081,Idosos,75
620,Portugal,2087,78,Homens,47673,Idosos,75
620,Portugal,2087,78,Mulheres,54081,Idosos,75
620,Portugal,2087,79,Homens,45603,Idosos,75
620,Portugal,2087,79,Mulheres,52661,Idosos,75
620,Portugal,2087,80,Homens,45329,Idosos,80
620,Portugal,2087,80,Mulheres,52995,Idosos,80
620,Portugal,2087,81,Homens,45615,Idosos,80
620,Portugal,2087,81,Mulheres,52766,Idosos,80
620,Portugal,2087,82,Homens,42691,Idosos,80
620,Portugal,2087,82,Mulheres,50520,Idosos,80
620,Portugal,2087,83,Homens,41436,Idosos,80
620,Portugal,2087,83,Mulheres,49585,Idosos,80
620,Portugal,2087,84,Homens,39379,Idosos,80
620,Portugal,2087,84,Mulheres,47765,Idosos,80
620,Portugal,2087,85,Homens,36690,Idosos,85
620,Portugal,2087,85,Mulheres,45197,Idosos,85
620,Portugal,2087,86,Homens,37135,Idosos,85
620,Portugal,2087,86,Mulheres,46585,Idosos,85
620,Portugal,2087,87,Homens,33601,Idosos,85
620,Portugal,2087,87,Mulheres,43420,Idosos,85
620,Portugal,2087,88,Homens,30220,Idosos,85
620,Portugal,2087,88,Mulheres,39793,Idosos,85
620,Portugal,2087,89,Homens,27410,Idosos,85
620,Portugal,2087,89,Mulheres,37419,Idosos,85
620,Portugal,2087,90,Homens,24924,Idosos,90
620,Portugal,2087,90,Mulheres,34215,Idosos,90
620,Portugal,2087,91,Homens,21909,Idosos,90
620,Portugal,2087,91,Mulheres,31266,Idosos,90
620,Portugal,2087,92,Homens,19055,Idosos,90
620,Portugal,2087,92,Mulheres,28431,Idosos,90
620,Portugal,2087,93,Homens,16923,Idosos,90
620,Portugal,2087,93,Mulheres,26754,Idosos,90
620,Portugal,2087,94,Homens,14349,Idosos,90
620,Portugal,2087,94,Mulheres,23889,Idosos,90
620,Portugal,2087,95,Homens,12063,Idosos,95
620,Portugal,2087,95,Mulheres,20783,Idosos,95
620,Portugal,2087,96,Homens,9641,Idosos,95
620,Portugal,2087,96,Mulheres,17558,Idosos,95
620,Portugal,2087,97,Homens,7384,Idosos,95
620,Portugal,2087,97,Mulheres,14282,Idosos,95
620,Portugal,2087,98,Homens,5649,Idosos,95
620,Portugal,2087,98,Mulheres,11605,Idosos,95
620,Portugal,2087,99,Homens,4104,Idosos,95
620,Portugal,2087,99,Mulheres,9015,Idosos,95
620,Portugal,2087,100,Homens,8453,Idosos,100
620,Portugal,2087,100,Mulheres,21826,Idosos,100
620,Portugal,2088,0,Homens,40988,Jovens,0
620,Portugal,2088,0,Mulheres,38654,Jovens,0
620,Portugal,2088,1,Homens,41202,Jovens,0
620,Portugal,2088,1,Mulheres,38949,Jovens,0
620,Portugal,2088,2,Homens,41415,Jovens,0
620,Portugal,2088,2,Mulheres,39232,Jovens,0
620,Portugal,2088,3,Homens,41664,Jovens,0
620,Portugal,2088,3,Mulheres,39537,Jovens,0
620,Portugal,2088,4,Homens,41933,Jovens,0
620,Portugal,2088,4,Mulheres,39859,Jovens,0
620,Portugal,2088,5,Homens,42167,Jovens,5
620,Portugal,2088,5,Mulheres,40140,Jovens,5
620,Portugal,2088,6,Homens,42354,Jovens,5
620,Portugal,2088,6,Mulheres,40374,Jovens,5
620,Portugal,2088,7,Homens,42590,Jovens,5
620,Portugal,2088,7,Mulheres,40651,Jovens,5
620,Portugal,2088,8,Homens,42826,Jovens,5
620,Portugal,2088,8,Mulheres,40918,Jovens,5
620,Portugal,2088,9,Homens,43009,Jovens,5
620,Portugal,2088,9,Mulheres,41134,Jovens,5
620,Portugal,2088,10,Homens,43162,Jovens,10
620,Portugal,2088,10,Mulheres,41312,Jovens,10
620,Portugal,2088,11,Homens,43294,Jovens,10
620,Portugal,2088,11,Mulheres,41477,Jovens,10
620,Portugal,2088,12,Homens,43429,Jovens,10
620,Portugal,2088,12,Mulheres,41646,Jovens,10
620,Portugal,2088,13,Homens,43499,Jovens,10
620,Portugal,2088,13,Mulheres,41742,Jovens,10
620,Portugal,2088,14,Homens,43570,Jovens,10
620,Portugal,2088,14,Mulheres,41844,Jovens,10
620,Portugal,2088,15,Homens,43657,Adultos,15
620,Portugal,2088,15,Mulheres,41959,Adultos,15
620,Portugal,2088,16,Homens,43801,Adultos,15
620,Portugal,2088,16,Mulheres,42135,Adultos,15
620,Portugal,2088,17,Homens,44165,Adultos,15
620,Portugal,2088,17,Mulheres,42524,Adultos,15
620,Portugal,2088,18,Homens,44787,Adultos,15
620,Portugal,2088,18,Mulheres,43175,Adultos,15
620,Portugal,2088,19,Homens,45637,Adultos,15
620,Portugal,2088,19,Mulheres,44062,Adultos,15
620,Portugal,2088,20,Homens,46696,Adultos,20
620,Portugal,2088,20,Mulheres,45156,Adultos,20
620,Portugal,2088,21,Homens,47849,Adultos,20
620,Portugal,2088,21,Mulheres,46361,Adultos,20
620,Portugal,2088,22,Homens,48830,Adultos,20
620,Portugal,2088,22,Mulheres,47406,Adultos,20
620,Portugal,2088,23,Homens,49626,Adultos,20
620,Portugal,2088,23,Mulheres,48297,Adultos,20
620,Portugal,2088,24,Homens,50020,Adultos,20
620,Portugal,2088,24,Mulheres,48814,Adultos,20
620,Portugal,2088,25,Homens,50157,Adultos,25
620,Portugal,2088,25,Mulheres,49095,Adultos,25
620,Portugal,2088,26,Homens,50152,Adultos,25
620,Portugal,2088,26,Mulheres,49243,Adultos,25
620,Portugal,2088,27,Homens,50029,Adultos,25
620,Portugal,2088,27,Mulheres,49276,Adultos,25
620,Portugal,2088,28,Homens,49829,Adultos,25
620,Portugal,2088,28,Mulheres,49235,Adultos,25
620,Portugal,2088,29,Homens,49611,Adultos,25
620,Portugal,2088,29,Mulheres,49166,Adultos,25
620,Portugal,2088,30,Homens,49382,Adultos,30
620,Portugal,2088,30,Mulheres,49073,Adultos,30
620,Portugal,2088,31,Homens,49150,Adultos,30
620,Portugal,2088,31,Mulheres,48978,Adultos,30
620,Portugal,2088,32,Homens,48978,Adultos,30
620,Portugal,2088,32,Mulheres,48928,Adultos,30
620,Portugal,2088,33,Homens,48892,Adultos,30
620,Portugal,2088,33,Mulheres,48946,Adultos,30
620,Portugal,2088,34,Homens,48811,Adultos,30
620,Portugal,2088,34,Mulheres,48964,Adultos,30
620,Portugal,2088,35,Homens,48823,Adultos,35
620,Portugal,2088,35,Mulheres,49065,Adultos,35
620,Portugal,2088,36,Homens,48869,Adultos,35
620,Portugal,2088,36,Mulheres,49194,Adultos,35
620,Portugal,2088,37,Homens,48947,Adultos,35
620,Portugal,2088,37,Mulheres,49353,Adultos,35
620,Portugal,2088,38,Homens,49081,Adultos,35
620,Portugal,2088,38,Mulheres,49545,Adultos,35
620,Portugal,2088,39,Homens,49331,Adultos,35
620,Portugal,2088,39,Mulheres,49855,Adultos,35
620,Portugal,2088,40,Homens,49474,Adultos,40
620,Portugal,2088,40,Mulheres,50059,Adultos,40
620,Portugal,2088,41,Homens,49769,Adultos,40
620,Portugal,2088,41,Mulheres,50408,Adultos,40
620,Portugal,2088,42,Homens,49981,Adultos,40
620,Portugal,2088,42,Mulheres,50679,Adultos,40
620,Portugal,2088,43,Homens,50157,Adultos,40
620,Portugal,2088,43,Mulheres,50915,Adultos,40
620,Portugal,2088,44,Homens,50278,Adultos,40
620,Portugal,2088,44,Mulheres,51091,Adultos,40
620,Portugal,2088,45,Homens,50411,Adultos,45
620,Portugal,2088,45,Mulheres,51289,Adultos,45
620,Portugal,2088,46,Homens,50512,Adultos,45
620,Portugal,2088,46,Mulheres,51454,Adultos,45
620,Portugal,2088,47,Homens,50446,Adultos,45
620,Portugal,2088,47,Mulheres,51472,Adultos,45
620,Portugal,2088,48,Homens,50398,Adultos,45
620,Portugal,2088,48,Mulheres,51503,Adultos,45
620,Portugal,2088,49,Homens,50261,Adultos,45
620,Portugal,2088,49,Mulheres,51457,Adultos,45
620,Portugal,2088,50,Homens,50085,Adultos,50
620,Portugal,2088,50,Mulheres,51380,Adultos,50
620,Portugal,2088,51,Homens,49831,Adultos,50
620,Portugal,2088,51,Mulheres,51232,Adultos,50
620,Portugal,2088,52,Homens,49569,Adultos,50
620,Portugal,2088,52,Mulheres,51077,Adultos,50
620,Portugal,2088,53,Homens,49231,Adultos,50
620,Portugal,2088,53,Mulheres,50866,Adultos,50
620,Portugal,2088,54,Homens,48956,Adultos,50
620,Portugal,2088,54,Mulheres,50715,Adultos,50
620,Portugal,2088,55,Homens,48637,Adultos,55
620,Portugal,2088,55,Mulheres,50533,Adultos,55
620,Portugal,2088,56,Homens,48344,Adultos,55
620,Portugal,2088,56,Mulheres,50381,Adultos,55
620,Portugal,2088,57,Homens,48108,Adultos,55
620,Portugal,2088,57,Mulheres,50304,Adultos,55
620,Portugal,2088,58,Homens,47874,Adultos,55
620,Portugal,2088,58,Mulheres,50223,Adultos,55
620,Portugal,2088,59,Homens,47687,Adultos,55
620,Portugal,2088,59,Mulheres,50209,Adultos,55
620,Portugal,2088,60,Homens,47598,Adultos,60
620,Portugal,2088,60,Mulheres,50299,Adultos,60
620,Portugal,2088,61,Homens,47500,Adultos,60
620,Portugal,2088,61,Mulheres,50389,Adultos,60
620,Portugal,2088,62,Homens,47454,Adultos,60
620,Portugal,2088,62,Mulheres,50543,Adultos,60
620,Portugal,2088,63,Homens,47498,Adultos,60
620,Portugal,2088,63,Mulheres,50788,Adultos,60
620,Portugal,2088,64,Homens,47445,Adultos,60
620,Portugal,2088,64,Mulheres,50835,Adultos,60
620,Portugal,2088,65,Homens,46180,Idosos,65
620,Portugal,2088,65,Mulheres,49698,Idosos,65
620,Portugal,2088,66,Homens,43646,Idosos,65
620,Portugal,2088,66,Mulheres,47319,Idosos,65
620,Portugal,2088,67,Homens,45986,Idosos,65
620,Portugal,2088,67,Mulheres,49506,Idosos,65
620,Portugal,2088,68,Homens,46767,Idosos,65
620,Portugal,2088,68,Mulheres,50422,Idosos,65
620,Portugal,2088,69,Homens,46148,Idosos,65
620,Portugal,2088,69,Mulheres,50841,Idosos,65
620,Portugal,2088,70,Homens,45699,Idosos,70
620,Portugal,2088,70,Mulheres,50102,Idosos,70
620,Portugal,2088,71,Homens,45985,Idosos,70
620,Portugal,2088,71,Mulheres,50122,Idosos,70
620,Portugal,2088,72,Homens,44558,Idosos,70
620,Portugal,2088,72,Mulheres,49325,Idosos,70
620,Portugal,2088,73,Homens,43085,Idosos,70
620,Portugal,2088,73,Mulheres,47264,Idosos,70
620,Portugal,2088,74,Homens,42460,Idosos,70
620,Portugal,2088,74,Mulheres,47557,Idosos,70
620,Portugal,2088,75,Homens,45298,Idosos,75
620,Portugal,2088,75,Mulheres,50020,Idosos,75
620,Portugal,2088,76,Homens,47535,Idosos,75
620,Portugal,2088,76,Mulheres,53022,Idosos,75
620,Portugal,2088,77,Homens,47838,Idosos,75
620,Portugal,2088,77,Mulheres,55085,Idosos,75
620,Portugal,2088,78,Homens,45795,Idosos,75
620,Portugal,2088,78,Mulheres,52803,Idosos,75
620,Portugal,2088,79,Homens,47020,Idosos,75
620,Portugal,2088,79,Mulheres,53735,Idosos,75
620,Portugal,2088,80,Homens,44849,Idosos,80
620,Portugal,2088,80,Mulheres,52235,Idosos,80
620,Portugal,2088,81,Homens,44392,Idosos,80
620,Portugal,2088,81,Mulheres,52431,Idosos,80
620,Portugal,2088,82,Homens,44493,Idosos,80
620,Portugal,2088,82,Mulheres,52074,Idosos,80
620,Portugal,2088,83,Homens,41476,Idosos,80
620,Portugal,2088,83,Mulheres,49730,Idosos,80
620,Portugal,2088,84,Homens,40054,Idosos,80
620,Portugal,2088,84,Mulheres,48645,Idosos,80
620,Portugal,2088,85,Homens,37862,Idosos,85
620,Portugal,2088,85,Mulheres,46685,Idosos,85
620,Portugal,2088,86,Homens,35032,Idosos,85
620,Portugal,2088,86,Mulheres,43955,Idosos,85
620,Portugal,2088,87,Homens,35163,Idosos,85
620,Portugal,2088,87,Mulheres,45029,Idosos,85
620,Portugal,2088,88,Homens,31556,Idosos,85
620,Portugal,2088,88,Mulheres,41718,Idosos,85
620,Portugal,2088,89,Homens,28060,Idosos,85
620,Portugal,2088,89,Mulheres,37908,Idosos,85
620,Portugal,2088,90,Homens,25133,Idosos,90
620,Portugal,2088,90,Mulheres,35308,Idosos,90
620,Portugal,2088,91,Homens,22486,Idosos,90
620,Portugal,2088,91,Mulheres,31867,Idosos,90
620,Portugal,2088,92,Homens,19409,Idosos,90
620,Portugal,2088,92,Mulheres,28700,Idosos,90
620,Portugal,2088,93,Homens,16622,Idosos,90
620,Portugal,2088,93,Mulheres,25771,Idosos,90
620,Portugal,2088,94,Homens,14462,Idosos,90
620,Portugal,2088,94,Mulheres,23843,Idosos,90
620,Portugal,2088,95,Homens,11982,Idosos,95
620,Portugal,2088,95,Mulheres,20875,Idosos,95
620,Portugal,2088,96,Homens,9815,Idosos,95
620,Portugal,2088,96,Mulheres,17749,Idosos,95
620,Portugal,2088,97,Homens,7624,Idosos,95
620,Portugal,2088,97,Mulheres,14610,Idosos,95
620,Portugal,2088,98,Homens,5661,Idosos,95
620,Portugal,2088,98,Mulheres,11544,Idosos,95
620,Portugal,2088,99,Homens,4188,Idosos,95
620,Portugal,2088,99,Mulheres,9085,Idosos,95
620,Portugal,2088,100,Homens,8396,Idosos,100
620,Portugal,2088,100,Mulheres,21576,Idosos,100
620,Portugal,2089,0,Homens,40872,Jovens,0
620,Portugal,2089,0,Mulheres,38537,Jovens,0
620,Portugal,2089,1,Homens,41106,Jovens,0
620,Portugal,2089,1,Mulheres,38856,Jovens,0
620,Portugal,2089,2,Homens,41313,Jovens,0
620,Portugal,2089,2,Mulheres,39135,Jovens,0
620,Portugal,2089,3,Homens,41517,Jovens,0
620,Portugal,2089,3,Mulheres,39403,Jovens,0
620,Portugal,2089,4,Homens,41758,Jovens,0
620,Portugal,2089,4,Mulheres,39694,Jovens,0
620,Portugal,2089,5,Homens,42020,Jovens,5
620,Portugal,2089,5,Mulheres,40003,Jovens,5
620,Portugal,2089,6,Homens,42246,Jovens,5
620,Portugal,2089,6,Mulheres,40272,Jovens,5
620,Portugal,2089,7,Homens,42427,Jovens,5
620,Portugal,2089,7,Mulheres,40495,Jovens,5
620,Portugal,2089,8,Homens,42658,Jovens,5
620,Portugal,2089,8,Mulheres,40763,Jovens,5
620,Portugal,2089,9,Homens,42888,Jovens,5
620,Portugal,2089,9,Mulheres,41021,Jovens,5
620,Portugal,2089,10,Homens,43067,Jovens,10
620,Portugal,2089,10,Mulheres,41230,Jovens,10
620,Portugal,2089,11,Homens,43215,Jovens,10
620,Portugal,2089,11,Mulheres,41401,Jovens,10
620,Portugal,2089,12,Homens,43343,Jovens,10
620,Portugal,2089,12,Mulheres,41559,Jovens,10
620,Portugal,2089,13,Homens,43475,Jovens,10
620,Portugal,2089,13,Mulheres,41722,Jovens,10
620,Portugal,2089,14,Homens,43545,Jovens,10
620,Portugal,2089,14,Mulheres,41817,Jovens,10
620,Portugal,2089,15,Homens,43642,Adultos,15
620,Portugal,2089,15,Mulheres,41943,Adultos,15
620,Portugal,2089,16,Homens,43828,Adultos,15
620,Portugal,2089,16,Mulheres,42157,Adultos,15
620,Portugal,2089,17,Homens,44178,Adultos,15
620,Portugal,2089,17,Mulheres,42538,Adultos,15
620,Portugal,2089,18,Homens,44817,Adultos,15
620,Portugal,2089,18,Mulheres,43204,Adultos,15
620,Portugal,2089,19,Homens,45708,Adultos,15
620,Portugal,2089,19,Mulheres,44125,Adultos,15
620,Portugal,2089,20,Homens,46743,Adultos,20
620,Portugal,2089,20,Mulheres,45201,Adultos,20
620,Portugal,2089,21,Homens,47839,Adultos,20
620,Portugal,2089,21,Mulheres,46341,Adultos,20
620,Portugal,2089,22,Homens,48861,Adultos,20
620,Portugal,2089,22,Mulheres,47436,Adultos,20
620,Portugal,2089,23,Homens,49592,Adultos,20
620,Portugal,2089,23,Mulheres,48257,Adultos,20
