Ajustamento,Idade,Unidade,Sexo,Pais,Data,Valor,Grupo
SA,25-74,PC_ACT,F,BE,10/15/2002,7.4,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2002,7.3,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2002,7.3,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2003,7.5,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2003,7.6,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2003,7.5,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2003,7.4,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2003,7.3,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2003,7.2,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2003,7.1,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2003,7.1,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2003,7.4,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2003,7.6,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2003,7.8,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2003,8.1,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2004,8.5,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2004,8.5,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2004,8.2,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2004,7.3,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2004,7.1,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2004,7.5,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2004,8.4,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2004,8.9,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2004,8.9,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2004,8.3,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2004,7.7,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2004,7.6,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2005,7.9,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2005,8.1,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2005,8.2,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2005,8.1,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2005,8.2,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2005,8.3,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2005,8.4,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2005,8.3,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2005,8.4,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2005,8.1,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2005,7.9,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2005,7.9,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2006,8,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2006,8.1,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2006,8.1,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2006,8.3,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2006,8.4,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2006,8.1,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2006,7.7,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2006,7.5,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2006,7.6,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2006,7.6,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2006,7.7,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2006,7.8,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2007,7.8,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2007,7.8,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2007,7.8,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2007,7.9,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2007,7.7,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2007,7.2,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2007,6.6,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2007,6.3,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2007,6.3,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2007,6.7,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2007,6.9,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2007,6.9,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2008,6.7,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2008,6.5,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2008,6.4,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2008,6.3,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2008,6.2,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2008,6.3,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2008,6.6,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2008,6.7,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2008,6.5,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2008,6.4,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2008,6.5,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2008,6.7,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2009,7.2,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2009,7,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2009,6.8,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2009,6.4,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2009,6.3,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2009,6.5,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2009,6.9,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2009,7.1,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2009,7,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2009,6.6,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2009,6.5,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2009,6.8,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2010,7.4,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2010,7.3,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2010,7.3,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2010,7.3,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2010,7.3,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2010,7.4,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2010,7.5,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2010,7.5,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2010,7.4,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2010,7.2,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2010,7,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2010,6.6,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2011,6,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2011,5.7,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2011,5.6,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2011,5.8,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2011,6,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2011,6.1,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2011,6.2,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2011,6.3,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2011,6.4,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2011,6.5,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2011,6.5,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2011,6.4,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2012,6.3,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2012,6.2,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2012,6.3,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2012,6.5,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2012,6.6,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2012,6.6,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2012,6.6,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2012,6.6,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2012,6.5,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2012,6.4,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2012,6.4,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2012,6.6,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2013,6.9,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2013,7.1,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2013,7.1,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2013,7,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2013,6.9,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2013,6.8,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2013,6.9,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2013,6.9,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2013,7,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2013,7.1,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2013,7.1,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2013,7,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2014,6.9,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2014,6.6,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2014,6.3,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2014,6,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2014,6,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2014,6.3,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2014,6.9,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2014,7.3,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2014,7.5,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2014,7.5,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2014,7.4,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2014,7.3,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2015,7.2,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2015,7.1,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2015,6.9,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2015,6.7,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2015,6.6,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2015,6.6,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2015,6.6,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2015,6.7,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2015,6.8,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2015,7,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2015,7,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2015,6.9,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2016,6.7,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2016,6.7,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2016,7,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2016,7.4,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2016,7.5,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2016,7.4,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2016,7.1,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2016,6.7,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2016,6.3,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2016,5.9,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2016,5.9,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2016,6.2,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2017,7,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2017,7.3,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2017,7.2,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2017,6.5,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2017,6.2,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2017,6,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2017,6.1,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2017,6,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2017,5.9,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2017,5.8,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2017,5.5,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2017,5.3,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2018,5,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2018,4.9,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2018,5,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2018,5.2,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2018,5.2,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2018,4.9,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2018,4.5,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2018,4.2,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2018,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2018,4.7,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2018,4.9,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2018,4.8,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2019,4.5,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2019,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2019,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2019,4.4,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2019,4.5,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2019,4.5,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2019,4.5,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2019,4.5,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2019,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2019,4.1,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2019,3.9,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2019,4,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2020,4.2,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2020,4.2,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2020,4.2,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2020,3.9,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2020,3.9,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2020,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2020,5,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2020,5.4,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2020,5.3,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2020,4.9,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2020,4.9,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2020,5.1,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2021,5.6,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2021,5.9,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2021,5.8,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2021,5.5,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2021,5.3,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2021,5.1,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2021,5,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2021,4.9,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2021,4.6,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2021,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2021,4.2,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2021,4.2,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2022,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2022,4.5,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2022,4.6,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2022,4.8,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2022,4.8,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2022,4.6,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2022,4.2,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2022,4.1,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2022,4.2,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2022,4.5,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2022,4.6,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2022,4.6,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2023,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2023,4.2,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2023,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2023,4.5,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2023,4.5,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2023,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2023,3.8,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2023,3.6,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2023,3.8,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2023,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2023,4.5,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2023,4.5,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2024,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2024,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2024,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2024,4.4,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2024,4.5,F 25-74
SA,25-74,PC_ACT,F,BE,6/15/2024,4.4,F 25-74
SA,25-74,PC_ACT,F,BE,7/15/2024,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,8/15/2024,4.3,F 25-74
SA,25-74,PC_ACT,F,BE,9/15/2024,4.4,F 25-74
SA,25-74,PC_ACT,F,BE,10/15/2024,4.6,F 25-74
SA,25-74,PC_ACT,F,BE,11/15/2024,4.7,F 25-74
SA,25-74,PC_ACT,F,BE,12/15/2024,4.8,F 25-74
SA,25-74,PC_ACT,F,BE,1/15/2025,4.7,F 25-74
SA,25-74,PC_ACT,F,BE,2/15/2025,4.7,F 25-74
SA,25-74,PC_ACT,F,BE,3/15/2025,4.7,F 25-74
SA,25-74,PC_ACT,F,BE,4/15/2025,4.8,F 25-74
SA,25-74,PC_ACT,F,BE,5/15/2025,4.8,F 25-74
SA,25-74,PC_ACT,F,BG,1/15/2000,12.8,F 25-74
SA,25-74,PC_ACT,F,BG,2/15/2000,13.1,F 25-74
SA,25-74,PC_ACT,F,BG,3/15/2000,13.6,F 25-74
SA,25-74,PC_ACT,F,BG,4/15/2000,14,F 25-74
SA,25-74,PC_ACT,F,BG,5/15/2000,14.2,F 25-74
SA,25-74,PC_ACT,F,BG,6/15/2000,14.5,F 25-74
SA,25-74,PC_ACT,F,BG,7/15/2000,15,F 25-74
SA,25-74,PC_ACT,F,BG,8/15/2000,15.4,F 25-74
SA,25-74,PC_ACT,F,BG,9/15/2000,15.6,F 25-74
SA,25-74,PC_ACT,F,BG,10/15/2000,15.7,F 25-74
SA,25-74,PC_ACT,F,BG,11/15/2000,15.7,F 25-74
SA,25-74,PC_ACT,F,BG,12/15/2000,15.8,F 25-74
SA,25-74,PC_ACT,F,BG,1/15/2001,15.9,F 25-74
SA,25-74,PC_ACT,F,BG,2/15/2001,16,F 25-74
SA,25-74,PC_ACT,F,BG,3/15/2001,16.3,F 25-74
SA,25-74,PC_ACT,F,BG,4/15/2001,16.9,F 25-74
SA,25-74,PC_ACT,F,BG,5/15/2001,17.1,F 25-74
SA,25-74,PC_ACT,F,BG,6/15/2001,17.2,F 25-74
SA,25-74,PC_ACT,F,BG,7/15/2001,17.3,F 25-74
SA,25-74,PC_ACT,F,BG,8/15/2001,17.4,F 25-74
SA,25-74,PC_ACT,F,BG,9/15/2001,17.4,F 25-74
SA,25-74,PC_ACT,F,BG,10/15/2001,17.4,F 25-74
SA,25-74,PC_ACT,F,BG,11/15/2001,17.5,F 25-74
SA,25-74,PC_ACT,F,BG,12/15/2001,17.3,F 25-74
SA,25-74,PC_ACT,F,BG,1/15/2002,16.7,F 25-74
SA,25-74,PC_ACT,F,BG,2/15/2002,16.6,F 25-74
SA,25-74,PC_ACT,F,BG,3/15/2002,16.3,F 25-74
SA,25-74,PC_ACT,F,BG,4/15/2002,16.3,F 25-74
SA,25-74,PC_ACT,F,BG,5/15/2002,16.3,F 25-74
SA,25-74,PC_ACT,F,BG,6/15/2002,16.1,F 25-74
SA,25-74,PC_ACT,F,BG,7/15/2002,16,F 25-74
SA,25-74,PC_ACT,F,BG,8/15/2002,15.9,F 25-74
SA,25-74,PC_ACT,F,BG,9/15/2002,15.8,F 25-74
SA,25-74,PC_ACT,F,BG,10/15/2002,15.8,F 25-74
SA,25-74,PC_ACT,F,BG,11/15/2002,15.1,F 25-74
SA,25-74,PC_ACT,F,BG,12/15/2002,14.2,F 25-74
SA,25-74,PC_ACT,F,BG,1/15/2003,13.8,F 25-74
SA,25-74,PC_ACT,F,BG,2/15/2003,13,F 25-74
SA,25-74,PC_ACT,F,BG,3/15/2003,12.8,F 25-74
SA,25-74,PC_ACT,F,BG,4/15/2003,12.6,F 25-74
SA,25-74,PC_ACT,F,BG,5/15/2003,12.5,F 25-74
SA,25-74,PC_ACT,F,BG,6/15/2003,12.5,F 25-74
SA,25-74,PC_ACT,F,BG,7/15/2003,12.3,F 25-74
SA,25-74,PC_ACT,F,BG,8/15/2003,12.2,F 25-74
SA,25-74,PC_ACT,F,BG,9/15/2003,12,F 25-74
SA,25-74,PC_ACT,F,BG,10/15/2003,11.7,F 25-74
SA,25-74,PC_ACT,F,BG,11/15/2003,11.6,F 25-74
SA,25-74,PC_ACT,F,BG,12/15/2003,11.5,F 25-74
SA,25-74,PC_ACT,F,BG,1/15/2004,11.6,F 25-74
SA,25-74,PC_ACT,F,BG,2/15/2004,11.5,F 25-74
SA,25-74,PC_ACT,F,BG,3/15/2004,11.4,F 25-74
SA,25-74,PC_ACT,F,BG,4/15/2004,11.2,F 25-74
SA,25-74,PC_ACT,F,BG,5/15/2004,10.8,F 25-74
SA,25-74,PC_ACT,F,BG,6/15/2004,10.4,F 25-74
SA,25-74,PC_ACT,F,BG,7/15/2004,9.9,F 25-74
SA,25-74,PC_ACT,F,BG,8/15/2004,9.6,F 25-74
SA,25-74,PC_ACT,F,BG,9/15/2004,9.6,F 25-74
SA,25-74,PC_ACT,F,BG,10/15/2004,10,F 25-74
SA,25-74,PC_ACT,F,BG,11/15/2004,10,F 25-74
SA,25-74,PC_ACT,F,BG,12/15/2004,9.9,F 25-74
SA,25-74,PC_ACT,F,BG,1/15/2005,9.8,F 25-74
SA,25-74,PC_ACT,F,BG,2/15/2005,9.6,F 25-74
SA,25-74,PC_ACT,F,BG,3/15/2005,9.4,F 25-74
SA,25-74,PC_ACT,F,BG,4/15/2005,9.1,F 25-74
SA,25-74,PC_ACT,F,BG,5/15/2005,8.9,F 25-74
SA,25-74,PC_ACT,F,BG,6/15/2005,8.7,F 25-74
SA,25-74,PC_ACT,F,BG,7/15/2005,8.6,F 25-74
SA,25-74,PC_ACT,F,BG,8/15/2005,8.7,F 25-74
SA,25-74,PC_ACT,F,BG,9/15/2005,8.8,F 25-74
SA,25-74,PC_ACT,F,BG,10/15/2005,9,F 25-74
SA,25-74,PC_ACT,F,BG,11/15/2005,9.1,F 25-74
SA,25-74,PC_ACT,F,BG,12/15/2005,9,F 25-74
SA,25-74,PC_ACT,F,BG,1/15/2006,8.8,F 25-74
SA,25-74,PC_ACT,F,BG,2/15/2006,8.7,F 25-74
SA,25-74,PC_ACT,F,BG,3/15/2006,8.5,F 25-74
SA,25-74,PC_ACT,F,BG,4/15/2006,8.4,F 25-74
SA,25-74,PC_ACT,F,BG,5/15/2006,8.5,F 25-74
SA,25-74,PC_ACT,F,BG,6/15/2006,8.7,F 25-74
SA,25-74,PC_ACT,F,BG,7/15/2006,8.9,F 25-74
SA,25-74,PC_ACT,F,BG,8/15/2006,8.9,F 25-74
SA,25-74,PC_ACT,F,BG,9/15/2006,8.6,F 25-74
SA,25-74,PC_ACT,F,BG,10/15/2006,8.1,F 25-74
SA,25-74,PC_ACT,F,BG,11/15/2006,8,F 25-74
SA,25-74,PC_ACT,F,BG,12/15/2006,7.8,F 25-74
SA,25-74,PC_ACT,F,BG,1/15/2007,7.7,F 25-74
SA,25-74,PC_ACT,F,BG,2/15/2007,7.5,F 25-74
SA,25-74,PC_ACT,F,BG,3/15/2007,7.1,F 25-74
SA,25-74,PC_ACT,F,BG,4/15/2007,6.7,F 25-74
SA,25-74,PC_ACT,F,BG,5/15/2007,6.6,F 25-74
SA,25-74,PC_ACT,F,BG,6/15/2007,6.6,F 25-74
SA,25-74,PC_ACT,F,BG,7/15/2007,6.8,F 25-74
SA,25-74,PC_ACT,F,BG,8/15/2007,6.8,F 25-74
SA,25-74,PC_ACT,F,BG,9/15/2007,6.6,F 25-74
SA,25-74,PC_ACT,F,BG,10/15/2007,6.2,F 25-74
SA,25-74,PC_ACT,F,BG,11/15/2007,5.9,F 25-74
SA,25-74,PC_ACT,F,BG,12/15/2007,5.9,F 25-74
SA,25-74,PC_ACT,F,BG,1/15/2008,5.9,F 25-74
SA,25-74,PC_ACT,F,BG,2/15/2008,5.9,F 25-74
SA,25-74,PC_ACT,F,BG,3/15/2008,5.7,F 25-74
SA,25-74,PC_ACT,F,BG,4/15/2008,5.7,F 25-74
SA,25-74,PC_ACT,F,BG,5/15/2008,5.7,F 25-74
SA,25-74,PC_ACT,F,BG,6/15/2008,5.6,F 25-74
SA,25-74,PC_ACT,F,BG,7/15/2008,5.6,F 25-74
SA,25-74,PC_ACT,F,BG,8/15/2008,5.4,F 25-74
SA,25-74,PC_ACT,F,BG,9/15/2008,5.1,F 25-74
SA,25-74,PC_ACT,F,BG,10/15/2008,4.8,F 25-74
SA,25-74,PC_ACT,F,BG,11/15/2008,4.6,F 25-74
SA,25-74,PC_ACT,F,BG,12/15/2008,4.9,F 25-74
SA,25-74,PC_ACT,F,BG,1/15/2009,6.4,F 25-74
SA,25-74,PC_ACT,F,BG,2/15/2009,6.4,F 25-74
SA,25-74,PC_ACT,F,BG,3/15/2009,6.6,F 25-74
SA,25-74,PC_ACT,F,BG,4/15/2009,6.7,F 25-74
SA,25-74,PC_ACT,F,BG,5/15/2009,6.9,F 25-74
SA,25-74,PC_ACT,F,BG,6/15/2009,7.2,F 25-74
SA,25-74,PC_ACT,F,BG,7/15/2009,7.2,F 25-74
SA,25-74,PC_ACT,F,BG,8/15/2009,7.3,F 25-74
SA,25-74,PC_ACT,F,BG,9/15/2009,7.4,F 25-74
