GridNo,Lat,Long,Alt,NUTS3_ID,NUTS3_Desc,NUTS2_ID,NUTS2_Desc,NUTS1_ID,NUTS1_Desc,Country_ID,Country_Desc,RiverBank,Local
64065,41.60664,-3.32401,921,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 64065
64066,41.64593,-3.02847,966,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 64066
64067,41.68433,-2.7326,1011,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 64067
64068,41.72187,-2.4364,1009,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 64068
64069,41.75852,-2.13989,1011,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 64069
65066,41.86805,-3.07638,1078,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 65066
65067,41.90662,-2.77947,1114,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 65067
65068,41.94431,-2.48224,1045,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 65068
65069,41.98112,-2.18469,980,ES417,Soria,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Soria - 65069
63060,41.17603,-4.74306,779,ES418,Valladolid,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Valladolid - 63060
64059,41.35272,-5.08997,730,ES418,Valladolid,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Valladolid - 64059
64060,41.3972,-4.79654,727,ES418,Valladolid,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Valladolid - 64060
64061,41.44082,-4.50274,827,ES418,Valladolid,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Valladolid - 64061
64062,41.48358,-4.20859,884,ES418,Valladolid,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Valladolid - 64062
65059,41.57361,-5.14496,731,ES418,Valladolid,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Valladolid - 65059
65060,41.61828,-4.85053,818,ES418,Valladolid,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Valladolid - 65060
65061,41.66208,-4.55574,791,ES418,Valladolid,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Valladolid - 65061
65062,41.70502,-4.26057,870,ES418,Valladolid,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Valladolid - 65062
66059,41.79441,-5.20049,720,ES418,Valladolid,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Valladolid - 66059
66060,41.83926,-4.90506,828,ES418,Valladolid,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Valladolid - 66060
67059,42.01511,-5.25656,748,ES418,Valladolid,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Valladolid - 67059
67060,42.06016,-4.96012,761,ES418,Valladolid,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Valladolid - 67060
68060,42.28096,-5.01573,803,ES418,Valladolid,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Valladolid - 68060
64056,41.2141,-5.96798,798,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 64056
64057,41.26116,-5.6757,826,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 64057
64058,41.30737,-5.38302,765,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 64058
65056,41.43441,-6.02593,759,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 65056
65057,41.48167,-5.73266,698,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 65057
65058,41.52807,-5.439,721,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 65058
66056,41.65463,-6.08444,760,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 66056
66057,41.70209,-5.79018,689,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 66057
66058,41.74868,-5.49553,683,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 66058
67055,41.82622,-6.43836,807,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 67055
67056,41.87475,-6.14352,798,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 67056
67057,41.9224,-5.84827,715,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 67057
67058,41.96919,-5.55262,711,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 67058
68054,41.99644,-6.79444,916,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 68054
68055,42.04604,-6.49902,905,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 68055
68056,42.09476,-6.20318,802,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 68056
68057,42.14262,-5.90693,750,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 68057
69054,42.21594,-6.8567,1259,ES419,Zamora,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Zamora - 69054
59058,40.2024,-5.11108,411,ES411,Ávila,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Ávila - 59058
59059,40.24683,-4.82285,502,ES411,Ávila,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Ávila - 59059
59060,40.29042,-4.53427,632,ES411,Ávila,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Ávila - 59060
60057,40.37814,-5.45325,1010,ES411,Ávila,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Ávila - 60057
60058,40.42359,-5.16443,1400,ES411,Ávila,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Ávila - 60058
60059,40.4682,-4.87525,1092,ES411,Ávila,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Ávila - 60059
60060,40.51196,-4.58572,890,ES411,Ávila,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Ávila - 60060
61058,40.64468,-5.21829,1033,ES411,Ávila,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Ávila - 61058
61059,40.68947,-4.92815,1062,ES411,Ávila,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Ávila - 61059
61060,40.73341,-4.63766,962,ES411,Ávila,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Ávila - 61060
62059,40.91065,-4.98157,883,ES411,Ávila,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Ávila - 62059
62060,40.95477,-4.69011,871,ES411,Ávila,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Ávila - 62060
63059,41.13173,-5.03551,772,ES411,Ávila,ES41,Castilla y León,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla y León - Ávila - 63059
48066,38.08049,-2.32162,1163,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 48066
49066,38.30398,-2.36272,853,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 49066
49067,38.34013,-2.08126,712,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 49067
49068,38.37546,-1.79954,569,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 49068
49069,38.40996,-1.51757,456,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 49069
50066,38.52738,-2.40421,1095,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 50066
50067,38.56367,-2.12185,929,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 50067
50068,38.59914,-1.83922,809,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 50068
50069,38.63378,-1.55634,712,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 50069
50071,38.70055,-0.98983,700,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 50071
51066,38.75069,-2.44609,997,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 51066
51067,38.78713,-2.16282,843,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 51067
51068,38.82273,-1.87928,796,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 51068
51069,38.8575,-1.59548,873,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 51069
51070,38.89144,-1.31143,861,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 51070
51071,38.92454,-1.02712,727,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 51071
52065,38.9365,-2.77228,926,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 52065
52066,38.97392,-2.48837,989,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 52066
52067,39.0105,-2.20418,780,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 52067
52068,39.04624,-1.91972,697,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 52068
52069,39.08115,-1.635,722,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 52069
52070,39.11522,-1.35001,801,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 52070
53065,39.15949,-2.81588,783,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 53065
53066,39.19705,-2.53105,802,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 53066
53067,39.23378,-2.24593,739,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 53067
53068,39.26966,-1.96054,730,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 53068
53069,39.30471,-1.67488,737,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 53069
53070,39.33891,-1.38896,720,ES421,Albacete,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Albacete - 53070
51059,38.47243,-4.42107,657,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 51059
51060,38.51466,-4.13981,664,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 51060
51061,38.55606,-3.85825,668,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 51061
51062,38.59664,-3.5764,758,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 51062
51063,38.6364,-3.29425,813,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 51063
51064,38.67532,-3.01181,858,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 51064
51065,38.71342,-2.72909,968,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 51065
52058,38.65135,-4.75148,451,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 52058
52059,38.69457,-4.46965,603,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 52059
52060,38.73696,-4.18751,666,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 52060
52061,38.77853,-3.90506,646,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 52061
52062,38.81927,-3.62231,675,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 52062
52063,38.85918,-3.33925,693,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 52063
52064,38.89825,-3.05591,800,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 52064
53058,38.87323,-4.80141,582,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 53058
53059,38.91661,-4.51869,635,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 53059
53060,38.95917,-4.23565,625,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 53060
53061,39.0009,-3.9523,617,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 53061
53062,39.0418,-3.66865,630,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 53062
53063,39.08186,-3.38469,643,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 53063
53064,39.12109,-3.10043,662,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 53064
54058,39.095,-4.85181,526,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 54058
54059,39.13856,-4.56819,647,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 54059
54060,39.18128,-4.28425,628,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 54060
54061,39.22317,-3.99999,713,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 54061
54062,39.26423,-3.71542,806,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 54062
54063,39.30446,-3.43055,629,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 54063
54064,39.34384,-3.14537,644,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 54064
55059,39.36041,-4.61816,625,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 55059
55060,39.4033,-4.33331,708,ES422,Ciudad Real,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Ciudad Real - 55060
54065,39.38239,-2.85989,700,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 54065
54066,39.4201,-2.57413,746,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 54066
54067,39.45697,-2.28808,806,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 54067
54068,39.493,-2.00175,809,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 54068
54069,39.52819,-1.71515,811,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 54069
55065,39.60521,-2.90433,759,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 55065
55066,39.64307,-2.61762,810,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 55066
55067,39.68009,-2.33063,841,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 55067
55068,39.71626,-2.04336,871,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 55068
55069,39.75158,-1.75581,916,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 55069
55070,39.78606,-1.46798,901,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 55070
56065,39.82793,-2.94918,780,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 56065
56066,39.86595,-2.66153,846,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 56066
56067,39.90311,-2.37359,909,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 56067
56068,39.93943,-2.08536,995,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 56068
56069,39.9749,-1.79685,990,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 56069
56070,40.00951,-1.50807,1118,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 56070
57065,40.05057,-2.99447,768,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 57065
57066,40.08874,-2.70587,887,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 57066
57067,40.12605,-2.41696,1001,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 57067
57068,40.16252,-2.12777,989,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 57068
57069,40.19813,-1.83829,1331,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 57069
58066,40.31145,-2.75063,772,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 58066
58067,40.34891,-2.46075,856,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 58067
58068,40.38552,-2.17059,942,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 58068
58069,40.42128,-1.88013,1451,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 58069
59068,40.60845,-2.21382,1132,ES423,Cuenca,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,South of Tagus,Spain - Castilla-la Mancha - Cuenca - 59068
58065,40.27313,-3.04019,741,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 58065
59065,40.49559,-3.08636,866,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 59065
59066,40.53407,-2.79582,975,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 59066
59067,40.57169,-2.50497,836,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 59067
59069,40.64435,-1.92238,1184,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 59069
59070,40.6794,-1.63065,1267,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 59070
60065,40.71797,-3.13297,775,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 60065
60066,40.75661,-2.84145,1017,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 60066
60067,40.79438,-2.54961,1096,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 60067
60068,40.83129,-2.25747,1095,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 60068
60069,40.86734,-1.96504,1147,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 60069
60070,40.90253,-1.67231,1114,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 60070
61065,40.94027,-3.18004,863,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 61065
61066,40.97906,-2.88752,979,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 61066
61067,41.01699,-2.59469,1092,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 61067
61068,41.05406,-2.30155,1135,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 61068
61069,41.09026,-2.00811,1147,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 61069
62065,41.16248,-3.22756,1233,ES424,Guadalajara,ES42,Castilla-la Mancha,ES4,Centro (ES),ES,Spain,North of Tagus,Spain - Castilla-la Mancha - Guadalajara - 62065
