STRUCTURE_NAME,indic_de,Demographic indicator,Geo_Cod,Geo_Desc,Ano,OBS_VALUE,Rank
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,1987,6.2,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,1988,6,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,1989,6.1,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,1990,5.6,27
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,1991,5.8,27
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,1992,5.2,27
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,1993,4.4,27
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,1994,4.7,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,1995,3.9,27
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,1996,4,27
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,1997,3.9,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,1998,4.2,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,1999,3.6,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2000,3.8,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2001,3.2,27
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2002,3,27
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2003,3.1,27
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2004,3.3,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2005,3,25
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2006,2.8,25
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2007,2.7,25
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2008,2.6,24
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2009,2.6,24
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2010,2.3,27
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2011,2.4,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2012,2.4,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2013,1.8,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2014,2.2,24
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2015,1.7,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2016,1.9,27
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2017,2,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2018,2.1,24
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2019,2.1,24
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2020,1.8,26
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2021,1.8,25
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2022,2,27
Infant mortality rates,INFMORRT,Infant mortality rate,FI,Finland,2023,1.8,26
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1960,70.4,3
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1961,62.9,3
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1962,59.4,3
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1963,56.4,2
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1964,53.5,2
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1965,49.5,2
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1966,41.7,3
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1967,41.5,3
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1968,41.1,3
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1969,37.6,3
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1970,34.2,5
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1971,29.5,4
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1972,27.6,5
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1973,26.2,7
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1974,25.2,5
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1975,23,8
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1976,22.4,8
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1977,21.5,7
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1978,20.9,7
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1979,19.2,7
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1980,20.6,6
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1981,18.9,7
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1982,18.3,5
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1983,18.7,5
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1984,16.8,5
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1985,16.6,5
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1986,15.7,6
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1987,14,8
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1988,13.1,6
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1989,11.7,9
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1990,10.7,11
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1991,11.1,10
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1992,11.6,9
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1993,9.9,9
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1994,10.2,9
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1995,8.9,9
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1996,8,11
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1997,8.2,9
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1998,8.2,9
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,1999,7.7,9
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2000,7.4,9
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2001,7.7,7
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2002,7,8
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2003,6.3,9
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2004,6.1,9
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2005,5.7,8
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2006,5.2,8
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2007,5.6,9
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2008,4.5,10
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2009,5.3,8
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2010,4.4,9
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2011,4.7,9
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2012,3.6,11
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2013,4.1,8
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2014,5,4
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2015,4.1,7
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2016,4.3,6
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2017,4,7
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2018,4.2,6
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2019,4,6
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2020,4,5
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2021,3.8,6
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2022,4.1,5
Infant mortality rates,INFMORRT,Infant mortality rate,HR,Croatia,2023,3.9,8
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1960,47.6,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1961,44.1,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1962,47.9,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1963,42.9,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1964,40,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1965,38.8,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1966,38.4,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1967,37,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1968,35.8,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1969,35.7,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1970,35.9,4
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1971,35.1,3
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1972,33.2,3
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1973,33.8,3
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1974,34.3,3
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1975,32.8,3
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1976,29.8,3
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1977,26.2,3
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1978,24.4,4
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1979,24,4
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1980,23.2,4
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1981,20.8,4
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1982,20,3
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1983,19,4
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1984,20.4,3
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1985,20.4,3
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1986,19,3
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1987,17.3,3
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1988,15.8,3
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1989,15.7,3
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1990,14.8,4
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1991,15.6,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1992,14.1,7
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1993,12.5,7
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1994,11.5,7
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1995,10.7,8
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1996,10.9,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1997,9.9,7
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1998,9.7,4
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,1999,8.4,7
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2000,9.2,4
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2001,8.1,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2002,7.2,7
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2003,7.3,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2004,6.6,7
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2005,6.2,7
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2006,5.7,7
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2007,5.9,8
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2008,5.6,7
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2009,5.1,9
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2010,5.3,6
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2011,4.9,6
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2012,4.9,6
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2013,5,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2014,4.5,6
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2015,4.2,5
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2016,3.9,9
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2017,3.5,12
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2018,3.3,15
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2019,3.6,12
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2020,3.4,11
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2021,3.3,9
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2022,3.6,8
Infant mortality rates,INFMORRT,Infant mortality rate,HU,Hungary,2023,3,16
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1960,29.3,18
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1961,30.5,15
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1962,29.1,17
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1963,26.6,18
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1964,26.7,16
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1965,25.2,15
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1966,24.9,16
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1967,24.4,15
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1968,21,18
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1969,20.6,19
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1970,19.5,19
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1971,18,19
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1972,18,16
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1973,18,16
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1974,17.8,18
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1975,17.5,19
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1976,15.5,21
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1977,15.5,18
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1978,14.9,19
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1979,12.8,21
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1980,11.1,22
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1981,10.3,22
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1982,10.5,22
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1983,10.1,22
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1984,9.6,22
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1985,8.8,22
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1986,8.9,20
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1987,7.9,22
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1988,8.9,17
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1989,8.1,19
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1990,8.2,16
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1991,7.6,19
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1992,6.5,23
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1993,6.1,22
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1994,5.7,21
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1995,6.4,15
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1996,6,16
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1997,6.1,14
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1998,5.9,14
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,1999,5.9,13
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2000,6.2,10
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2001,5.7,11
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2002,5,14
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2003,5.3,11
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2004,4.6,11
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2005,3.8,18
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2006,3.9,12
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2007,3.2,21
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2008,3.4,18
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2009,3.3,17
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2010,3.6,15
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2011,3.5,15
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2012,3.5,13
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2013,3.6,14
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2014,3.3,15
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2015,3.4,13
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2016,3,19
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2017,3,16
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2018,2.9,18
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2019,2.8,18
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2020,3,17
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2021,3.2,11
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2022,3.2,13
Infant mortality rates,INFMORRT,Infant mortality rate,IE,Ireland,2023,3.2,13
Infant mortality rates,INFMORRT,Infant mortality rate,IT,Italy,1960,43.9,7
Infant mortality rates,INFMORRT,Infant mortality rate,IT,Italy,1961,40.7,6
Infant mortality rates,INFMORRT,Infant mortality rate,IT,Italy,1962,41.8,6
Infant mortality rates,INFMORRT,Infant mortality rate,IT,Italy,1963,40.1,6
Infant mortality rates,INFMORRT,Infant mortality rate,IT,Italy,1964,36.1,6
Infant mortality rates,INFMORRT,Infant mortality rate,IT,Italy,1965,36,6
Infant mortality rates,INFMORRT,Infant mortality rate,IT,Italy,1966,34.7,6
Infant mortality rates,INFMORRT,Infant mortality rate,IT,Italy,1967,33.2,7
Infant mortality rates,INFMORRT,Infant mortality rate,IT,Italy,1968,32.2,7
Infant mortality rates,INFMORRT,Infant mortality rate,IT,Italy,1969,30.8,7
