NUTS3_Cod,NUTS3_Desc,Sexo,Idade,População,Pct
11B,Alto Tâmega e Barroso,Mulheres,22,328,0.0039
11B,Alto Tâmega e Barroso,Mulheres,23,348,0.0041
11B,Alto Tâmega e Barroso,Mulheres,24,343,0.0041
11B,Alto Tâmega e Barroso,Mulheres,25,320,0.0038
11B,Alto Tâmega e Barroso,Mulheres,26,315,0.0037
11B,Alto Tâmega e Barroso,Mulheres,27,289,0.0034
11B,Alto Tâmega e Barroso,Mulheres,28,286,0.0034
11B,Alto Tâmega e Barroso,Mulheres,29,316,0.0038
11B,Alto Tâmega e Barroso,Mulheres,30,299,0.0035
11B,Alto Tâmega e Barroso,Mulheres,31,363,0.0043
11B,Alto Tâmega e Barroso,Mulheres,32,336,0.004
11B,Alto Tâmega e Barroso,Mulheres,33,336,0.004
11B,Alto Tâmega e Barroso,Mulheres,34,383,0.0045
11B,Alto Tâmega e Barroso,Mulheres,35,341,0.004
11B,Alto Tâmega e Barroso,Mulheres,36,384,0.0046
11B,Alto Tâmega e Barroso,Mulheres,37,416,0.0049
11B,Alto Tâmega e Barroso,Mulheres,38,441,0.0052
11B,Alto Tâmega e Barroso,Mulheres,39,406,0.0048
11B,Alto Tâmega e Barroso,Mulheres,40,447,0.0053
11B,Alto Tâmega e Barroso,Mulheres,41,485,0.0058
11B,Alto Tâmega e Barroso,Mulheres,42,481,0.0057
11B,Alto Tâmega e Barroso,Mulheres,43,531,0.0063
11B,Alto Tâmega e Barroso,Mulheres,44,539,0.0064
11B,Alto Tâmega e Barroso,Mulheres,45,520,0.0062
11B,Alto Tâmega e Barroso,Mulheres,46,534,0.0063
11B,Alto Tâmega e Barroso,Mulheres,47,519,0.0062
11B,Alto Tâmega e Barroso,Mulheres,48,543,0.0064
11B,Alto Tâmega e Barroso,Mulheres,49,488,0.0058
11B,Alto Tâmega e Barroso,Mulheres,50,540,0.0064
11B,Alto Tâmega e Barroso,Mulheres,51,500,0.0059
11B,Alto Tâmega e Barroso,Mulheres,52,570,0.0068
11B,Alto Tâmega e Barroso,Mulheres,53,663,0.0079
11B,Alto Tâmega e Barroso,Mulheres,54,605,0.0072
11B,Alto Tâmega e Barroso,Mulheres,55,680,0.0081
11B,Alto Tâmega e Barroso,Mulheres,56,698,0.0083
11B,Alto Tâmega e Barroso,Mulheres,57,649,0.0077
11B,Alto Tâmega e Barroso,Mulheres,58,745,0.0088
11B,Alto Tâmega e Barroso,Mulheres,59,756,0.009
11B,Alto Tâmega e Barroso,Mulheres,60,735,0.0087
11B,Alto Tâmega e Barroso,Mulheres,61,736,0.0087
11B,Alto Tâmega e Barroso,Mulheres,62,766,0.0091
11B,Alto Tâmega e Barroso,Mulheres,63,783,0.0093
11B,Alto Tâmega e Barroso,Mulheres,64,788,0.0094
11B,Alto Tâmega e Barroso,Mulheres,65,734,0.0087
11B,Alto Tâmega e Barroso,Mulheres,66,758,0.009
11B,Alto Tâmega e Barroso,Mulheres,67,750,0.0089
11B,Alto Tâmega e Barroso,Mulheres,68,818,0.0097
11B,Alto Tâmega e Barroso,Mulheres,69,765,0.0091
11B,Alto Tâmega e Barroso,Mulheres,70,714,0.0085
11B,Alto Tâmega e Barroso,Mulheres,71,755,0.009
11B,Alto Tâmega e Barroso,Mulheres,72,707,0.0084
11B,Alto Tâmega e Barroso,Mulheres,73,722,0.0086
11B,Alto Tâmega e Barroso,Mulheres,74,651,0.0077
11B,Alto Tâmega e Barroso,Mulheres,75,702,0.0083
11B,Alto Tâmega e Barroso,Mulheres,76,708,0.0084
11B,Alto Tâmega e Barroso,Mulheres,77,644,0.0076
11B,Alto Tâmega e Barroso,Mulheres,78,616,0.0073
11B,Alto Tâmega e Barroso,Mulheres,79,533,0.0063
11B,Alto Tâmega e Barroso,Mulheres,80,591,0.007
11B,Alto Tâmega e Barroso,Mulheres,81,571,0.0068
11B,Alto Tâmega e Barroso,Mulheres,82,558,0.0066
11B,Alto Tâmega e Barroso,Mulheres,83,496,0.0059
11B,Alto Tâmega e Barroso,Mulheres,84,493,0.0059
11B,Alto Tâmega e Barroso,Mulheres,85,464,0.0055
11B,Alto Tâmega e Barroso,Mulheres,86,368,0.0044
11B,Alto Tâmega e Barroso,Mulheres,87,390,0.0046
11B,Alto Tâmega e Barroso,Mulheres,88,374,0.0044
11B,Alto Tâmega e Barroso,Mulheres,89,287,0.0034
11B,Alto Tâmega e Barroso,Mulheres,90,270,0.0032
11B,Alto Tâmega e Barroso,Mulheres,91,227,0.0027
11B,Alto Tâmega e Barroso,Mulheres,92,187,0.0022
11B,Alto Tâmega e Barroso,Mulheres,93,157,0.0019
11B,Alto Tâmega e Barroso,Mulheres,94,111,0.0013
11B,Alto Tâmega e Barroso,Mulheres,95,69,0.0008
11B,Alto Tâmega e Barroso,Mulheres,96,68,0.0008
11B,Alto Tâmega e Barroso,Mulheres,97,45,0.0005
11B,Alto Tâmega e Barroso,Mulheres,98,37,0.0004
11B,Alto Tâmega e Barroso,Mulheres,99,23,0.0003
11B,Alto Tâmega e Barroso,Mulheres,100,39,0.0005
11C,Tâmega e Sousa,Homens,0,1465,-0.0036
11C,Tâmega e Sousa,Homens,1,1537,-0.0038
11C,Tâmega e Sousa,Homens,2,1663,-0.0041
11C,Tâmega e Sousa,Homens,3,1613,-0.0039
11C,Tâmega e Sousa,Homens,4,1678,-0.0041
11C,Tâmega e Sousa,Homens,5,1632,-0.004
11C,Tâmega e Sousa,Homens,6,1660,-0.0041
11C,Tâmega e Sousa,Homens,7,1609,-0.0039
11C,Tâmega e Sousa,Homens,8,1713,-0.0042
11C,Tâmega e Sousa,Homens,9,1820,-0.0045
11C,Tâmega e Sousa,Homens,10,1926,-0.0047
11C,Tâmega e Sousa,Homens,11,2034,-0.005
11C,Tâmega e Sousa,Homens,12,2103,-0.0051
11C,Tâmega e Sousa,Homens,13,2119,-0.0052
11C,Tâmega e Sousa,Homens,14,2166,-0.0053
11C,Tâmega e Sousa,Homens,15,2266,-0.0055
11C,Tâmega e Sousa,Homens,16,2268,-0.0056
11C,Tâmega e Sousa,Homens,17,2405,-0.0059
11C,Tâmega e Sousa,Homens,18,2549,-0.0062
11C,Tâmega e Sousa,Homens,19,2516,-0.0062
11C,Tâmega e Sousa,Homens,20,2690,-0.0066
11C,Tâmega e Sousa,Homens,21,2805,-0.0069
11C,Tâmega e Sousa,Homens,22,2650,-0.0065
11C,Tâmega e Sousa,Homens,23,2695,-0.0066
11C,Tâmega e Sousa,Homens,24,2552,-0.0062
11C,Tâmega e Sousa,Homens,25,2371,-0.0058
11C,Tâmega e Sousa,Homens,26,2416,-0.0059
11C,Tâmega e Sousa,Homens,27,2423,-0.0059
11C,Tâmega e Sousa,Homens,28,2421,-0.0059
11C,Tâmega e Sousa,Homens,29,2347,-0.0057
11C,Tâmega e Sousa,Homens,30,2280,-0.0056
11C,Tâmega e Sousa,Homens,31,2202,-0.0054
11C,Tâmega e Sousa,Homens,32,2215,-0.0054
11C,Tâmega e Sousa,Homens,33,2320,-0.0057
11C,Tâmega e Sousa,Homens,34,2210,-0.0054
11C,Tâmega e Sousa,Homens,35,2257,-0.0055
11C,Tâmega e Sousa,Homens,36,2330,-0.0057
11C,Tâmega e Sousa,Homens,37,2506,-0.0061
11C,Tâmega e Sousa,Homens,38,2616,-0.0064
11C,Tâmega e Sousa,Homens,39,2472,-0.006
11C,Tâmega e Sousa,Homens,40,2580,-0.0063
11C,Tâmega e Sousa,Homens,41,2689,-0.0066
11C,Tâmega e Sousa,Homens,42,2817,-0.0069
11C,Tâmega e Sousa,Homens,43,2950,-0.0072
11C,Tâmega e Sousa,Homens,44,3163,-0.0077
11C,Tâmega e Sousa,Homens,45,3140,-0.0077
11C,Tâmega e Sousa,Homens,46,3165,-0.0077
11C,Tâmega e Sousa,Homens,47,3257,-0.008
11C,Tâmega e Sousa,Homens,48,3189,-0.0078
11C,Tâmega e Sousa,Homens,49,3197,-0.0078
11C,Tâmega e Sousa,Homens,50,3152,-0.0077
11C,Tâmega e Sousa,Homens,51,3146,-0.0077
11C,Tâmega e Sousa,Homens,52,3076,-0.0075
11C,Tâmega e Sousa,Homens,53,3233,-0.0079
11C,Tâmega e Sousa,Homens,54,3209,-0.0079
11C,Tâmega e Sousa,Homens,55,3205,-0.0078
11C,Tâmega e Sousa,Homens,56,3212,-0.0079
11C,Tâmega e Sousa,Homens,57,3114,-0.0076
11C,Tâmega e Sousa,Homens,58,3134,-0.0077
11C,Tâmega e Sousa,Homens,59,3037,-0.0074
11C,Tâmega e Sousa,Homens,60,2975,-0.0073
11C,Tâmega e Sousa,Homens,61,2941,-0.0072
11C,Tâmega e Sousa,Homens,62,2772,-0.0068
11C,Tâmega e Sousa,Homens,63,2751,-0.0067
11C,Tâmega e Sousa,Homens,64,2352,-0.0058
11C,Tâmega e Sousa,Homens,65,2514,-0.0062
11C,Tâmega e Sousa,Homens,66,2407,-0.0059
11C,Tâmega e Sousa,Homens,67,2168,-0.0053
11C,Tâmega e Sousa,Homens,68,2151,-0.0053
11C,Tâmega e Sousa,Homens,69,2134,-0.0052
11C,Tâmega e Sousa,Homens,70,1887,-0.0046
11C,Tâmega e Sousa,Homens,71,1882,-0.0046
11C,Tâmega e Sousa,Homens,72,1839,-0.0045
11C,Tâmega e Sousa,Homens,73,1744,-0.0043
11C,Tâmega e Sousa,Homens,74,1393,-0.0034
11C,Tâmega e Sousa,Homens,75,1496,-0.0037
11C,Tâmega e Sousa,Homens,76,1373,-0.0034
11C,Tâmega e Sousa,Homens,77,1153,-0.0028
11C,Tâmega e Sousa,Homens,78,1055,-0.0026
11C,Tâmega e Sousa,Homens,79,885,-0.0022
11C,Tâmega e Sousa,Homens,80,956,-0.0023
11C,Tâmega e Sousa,Homens,81,990,-0.0024
11C,Tâmega e Sousa,Homens,82,1052,-0.0026
11C,Tâmega e Sousa,Homens,83,860,-0.0021
11C,Tâmega e Sousa,Homens,84,784,-0.0019
11C,Tâmega e Sousa,Homens,85,664,-0.0016
11C,Tâmega e Sousa,Homens,86,511,-0.0013
11C,Tâmega e Sousa,Homens,87,487,-0.0012
11C,Tâmega e Sousa,Homens,88,429,-0.001
11C,Tâmega e Sousa,Homens,89,320,-0.0008
11C,Tâmega e Sousa,Homens,90,258,-0.0006
11C,Tâmega e Sousa,Homens,91,194,-0.0005
11C,Tâmega e Sousa,Homens,92,152,-0.0004
11C,Tâmega e Sousa,Homens,93,101,-0.0002
11C,Tâmega e Sousa,Homens,94,88,-0.0002
11C,Tâmega e Sousa,Homens,95,48,-0.0001
11C,Tâmega e Sousa,Homens,96,38,-0.0001
11C,Tâmega e Sousa,Homens,97,27,-0.0001
11C,Tâmega e Sousa,Homens,98,14,0
11C,Tâmega e Sousa,Homens,99,9,0
11C,Tâmega e Sousa,Homens,100,5,0
11C,Tâmega e Sousa,Mulheres,0,1371,0.0034
11C,Tâmega e Sousa,Mulheres,1,1420,0.0035
11C,Tâmega e Sousa,Mulheres,2,1553,0.0038
11C,Tâmega e Sousa,Mulheres,3,1549,0.0038
11C,Tâmega e Sousa,Mulheres,4,1601,0.0039
11C,Tâmega e Sousa,Mulheres,5,1606,0.0039
11C,Tâmega e Sousa,Mulheres,6,1504,0.0037
11C,Tâmega e Sousa,Mulheres,7,1472,0.0036
11C,Tâmega e Sousa,Mulheres,8,1603,0.0039
11C,Tâmega e Sousa,Mulheres,9,1767,0.0043
11C,Tâmega e Sousa,Mulheres,10,1982,0.0049
11C,Tâmega e Sousa,Mulheres,11,1921,0.0047
11C,Tâmega e Sousa,Mulheres,12,1948,0.0048
11C,Tâmega e Sousa,Mulheres,13,1999,0.0049
11C,Tâmega e Sousa,Mulheres,14,2085,0.0051
11C,Tâmega e Sousa,Mulheres,15,2130,0.0052
11C,Tâmega e Sousa,Mulheres,16,2230,0.0055
11C,Tâmega e Sousa,Mulheres,17,2281,0.0056
11C,Tâmega e Sousa,Mulheres,18,2441,0.006
11C,Tâmega e Sousa,Mulheres,19,2335,0.0057
11C,Tâmega e Sousa,Mulheres,20,2635,0.0064
11C,Tâmega e Sousa,Mulheres,21,2537,0.0062
11C,Tâmega e Sousa,Mulheres,22,2605,0.0064
11C,Tâmega e Sousa,Mulheres,23,2621,0.0064
11C,Tâmega e Sousa,Mulheres,24,2485,0.0061
11C,Tâmega e Sousa,Mulheres,25,2322,0.0057
11C,Tâmega e Sousa,Mulheres,26,2371,0.0058
11C,Tâmega e Sousa,Mulheres,27,2416,0.0059
11C,Tâmega e Sousa,Mulheres,28,2408,0.0059
11C,Tâmega e Sousa,Mulheres,29,2306,0.0056
11C,Tâmega e Sousa,Mulheres,30,2263,0.0055
11C,Tâmega e Sousa,Mulheres,31,2198,0.0054
11C,Tâmega e Sousa,Mulheres,32,2218,0.0054
11C,Tâmega e Sousa,Mulheres,33,2351,0.0058
11C,Tâmega e Sousa,Mulheres,34,2406,0.0059
11C,Tâmega e Sousa,Mulheres,35,2397,0.0059
11C,Tâmega e Sousa,Mulheres,36,2514,0.0062
11C,Tâmega e Sousa,Mulheres,37,2645,0.0065
11C,Tâmega e Sousa,Mulheres,38,2754,0.0067
11C,Tâmega e Sousa,Mulheres,39,2800,0.0069
11C,Tâmega e Sousa,Mulheres,40,2847,0.007
11C,Tâmega e Sousa,Mulheres,41,2835,0.0069
11C,Tâmega e Sousa,Mulheres,42,2963,0.0073
11C,Tâmega e Sousa,Mulheres,43,3196,0.0078
11C,Tâmega e Sousa,Mulheres,44,3287,0.008
11C,Tâmega e Sousa,Mulheres,45,3423,0.0084
11C,Tâmega e Sousa,Mulheres,46,3383,0.0083
11C,Tâmega e Sousa,Mulheres,47,3377,0.0083
11C,Tâmega e Sousa,Mulheres,48,3391,0.0083
11C,Tâmega e Sousa,Mulheres,49,3527,0.0086
11C,Tâmega e Sousa,Mulheres,50,3442,0.0084
11C,Tâmega e Sousa,Mulheres,51,3437,0.0084
11C,Tâmega e Sousa,Mulheres,52,3478,0.0085
11C,Tâmega e Sousa,Mulheres,53,3466,0.0085
